,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.004755454658076834,0.004755454658076834,0.028566050973340567,3.9967939672155445e-12,0.05713210194268443,0.0633568338650351,0.8000000000000002,0.20000000000000004,0.0,0.0
std,0.0036575475946988307,0.0036575475946988307,0.029083410980969008,4.2781921634761316e-14,0.05816682196197883,0.06333297323287235,1.3597399555105182e-16,3.3993498887762956e-17,0.0,0.0
min,0.0019911447135257,0.0019911447135257,0.0069928248787133,3.947819254041767e-12,0.0139856497534111,0.0152669370452228,0.8,0.2,0.0,-0.0
max,0.0089028577756965,0.0089028577756965,0.0616414892743664,4.026884976265117e-12,0.1232829785447851,0.1351153743259552,0.8,0.2,0.0,-0.0
