,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0025993790254916797,0.0025993790254916797,0.0023100641381187453,4.0463674573697e-12,0.00462012827219115,0.005649625650087839,0.20000000000000004,0.5,0.0,0.29999999999999993
std,0.0010125264516827458,0.0010125264516827458,0.00128929878988277,1.1999545683410221e-14,0.0025785975797715565,0.0028643444135636304,2.8476619731297836e-17,0.0,0.0,5.695323946259567e-17
min,0.0010292805900774,0.0010292805900774,0.0007551912419538,4.020048183228653e-12,0.0015103824798518,0.0018612408860536,0.2,0.5,0.0,0.3
max,0.0045034798734218,0.0045034798734218,0.0050979530438854,4.066805424164853e-12,0.0101959060837383,0.0115188598615911,0.2,0.5,0.0,0.3
