,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0014771347993971001,0.0014771347993971001,0.004773120522978866,0.009546241045957566,1.171351375683387e-16,0.004843812152305267,0.0,0.0,0.20000000000000004,0.8000000000000002
std,0.0001892085569992256,0.0001892085569992256,0.0012017713822729914,0.0024035427645460266,5.144668728238144e-17,0.0022875292393678766,0.0,0.0,3.3993498887762956e-17,1.3597399555105182e-16
min,0.0012978395589581,0.0012978395589581,0.0034616356536698,0.0069232713073394,5.848496290436093e-17,0.0027675652487264,0.0,0.0,0.2,0.8
max,0.0016749017546528,0.0016749017546528,0.005821622468569,0.0116432449371379,1.5463820700136108e-16,0.0072960392486333,0.0,0.0,0.2,0.8
