,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0028191611677436004,0.0028191611677436004,0.005175800046249499,0.0036578081775838667,0.006693791914915133,0.009127162892907768,0.10000000000000002,0.8000000000000002,0.10000000000000002,0.0
std,0.0006665878805230778,0.0006665878805230778,0.002702108569506933,0.0017897010200950468,0.0036148017422448007,0.004243457754929327,1.6996749443881478e-17,1.3597399555105182e-16,1.6996749443881478e-17,0.0
min,0.0021148488399427,0.0021148488399427,0.0023455332799715,0.0017961329003579,0.002894933659585,0.004432670584388,0.1,0.8,0.1,-0.0
max,0.0034401992967161,0.0034401992967161,0.0077282914403857,0.0053655973030694,0.010090985577702,0.0126902380613824,0.1,0.8,0.1,-0.0
