,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0033649302671260335,0.0033649302671260335,0.0056974394243665336,0.0036224054647292663,0.007772473384003833,0.0102366487286474,0.0,0.9,0.10000000000000002,0.0
std,0.0017967838894888258,0.0017967838894888258,0.004053285084889209,0.0026707996677988732,0.0054365426374052474,0.0065183691290247635,0.0,0.0,1.6996749443881478e-17,0.0
min,0.0017474516791455,0.0017474516791455,0.0016351654191286,0.000916042788133,0.0023542880501242,0.0040921868265881,0.0,0.9,0.1,-0.0
max,0.005298949352366,0.005298949352366,0.0097416753836097,0.0062561615421815,0.013227189225038,0.0170736276198225,0.0,0.9,0.1,-0.0
