,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0030833403511808335,0.0030833403511808335,0.0031205937138088003,4.055560450958292e-12,0.006241187423562067,0.007340607470409166,0.3,0.4000000000000001,0.0,0.3
std,0.0008221073062474395,0.0008221073062474395,0.0010530100356569622,1.4183837896806176e-14,0.0021060200713281926,0.0016860545505987417,0.0,6.798699777552591e-17,0.0,0.0
min,0.0023820327139499,0.0023820327139499,0.0021143251269608,4.040652733041027e-12,0.0042286502498527,0.0057431830989072,0.3,0.4,0.0,0.3
max,0.0039880574526951,0.0039880574526951,0.0042148268006138,4.068888083606582e-12,0.0084296535971871,0.0091031435407954,0.3,0.4,0.0,0.3
