,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.003988542682516367,0.003988542682516367,0.010200908374776666,0.017302039403288668,0.0030997773462647002,0.008654503728434567,0.10000000000000002,0.4000000000000001,0.5,0.0
std,0.0006876787747257604,0.0006876787747257604,0.0020939410051439237,0.0036394950427410242,0.000548586745489718,0.0012185307218377875,1.6996749443881478e-17,6.798699777552591e-17,0.0,0.0
min,0.0035065445470757,0.0035065445470757,0.0081328584539305,0.0136993154739641,0.002566401433897,0.0077708936320474,0.1,0.4,0.5,0.0
max,0.0047760400990742,0.0047760400990742,0.0123198140091401,0.0209772235001024,0.0036624045181778,0.0100445924990628,0.1,0.4,0.5,0.0
