,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0037673429674876333,0.0037673429674876333,0.008822581872305833,0.007422550275189733,0.010222613469421967,0.014338218289058865,0.3,0.6,0.10000000000000002,0.0
std,0.001626364142203216,0.001626364142203216,0.00448419986716554,0.0038458472499197072,0.0051269481777043826,0.007049285251106542,0.0,0.0,1.6996749443881478e-17,0.0
min,0.0021056029958694,0.0021056029958694,0.0048489307341705,0.004119683565013,0.0055781779033281,0.0075574576755781,0.3,0.6,0.1,-0.0
max,0.0053558576741845,0.0053558576741845,0.0136844067323272,0.0116447509653008,0.0157240624993536,0.0216283917542205,0.3,0.6,0.1,-0.0
