,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0019495603538430002,0.0019495603538430002,0.0053839900630433995,0.009376984328488165,0.001390995797598633,0.0041803657303440675,0.5,0.20000000000000004,0.3,0.0
std,0.00018190222322958709,0.00018190222322958709,0.0006688039387764482,0.0011493191754927607,0.0001920314841319405,0.0005713405716077966,0.0,3.3993498887762956e-17,0.0,0.0
min,0.0017864865275745,0.0017864865275745,0.0047760437557335,0.008357630840851,0.0011944566706161,0.0037433562028897,0.5,0.2,0.3,0.0
max,0.0021457428696207,0.0021457428696207,0.0061003946341414,0.0106226117619503,0.0015781775063324,0.0048268857431579,0.5,0.2,0.3,0.0
