,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0031817091332415003,0.0031817091332415003,0.0046084454852340665,4.049183607460602e-12,0.009216890966418966,0.011133461307296968,0.4000000000000001,0.4000000000000001,0.0,0.20000000000000004
std,0.0021060150269719613,0.0021060150269719613,0.003129092216179779,5.539329415359483e-15,0.006258184432363397,0.0073354940101692375,6.798699777552591e-17,6.798699777552591e-17,0.0,3.3993498887762956e-17
min,0.0007699504038237,0.0007699504038237,0.0010142348885318,4.042836502079642e-12,0.0020284697730105,0.002668022256842,0.4,0.4,0.0,0.2
max,0.0046575221326451,0.0046575221326451,0.0067256378612246,4.053042623741732e-12,0.0134512757184064,0.0156146333139024,0.4,0.4,0.0,0.2
