,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.003288952151463033,0.003288952151463033,0.012152851355226266,0.0219188472496749,0.002386855460777567,0.008826403729511066,0.6,0.10000000000000002,0.20000000000000004,0.10000000000000002
std,0.0009319274335542872,0.0009319274335542872,0.0026986833731580434,0.004908043457849393,0.0004893927203591387,0.002018540759648168,0.0,1.6996749443881478e-17,3.3993498887762956e-17,1.6996749443881478e-17
min,0.002589362918807,0.002589362918807,0.0102582145981568,0.0184659057789577,0.0020505234173559,0.0073990622029982,0.6,0.1,0.2,0.1
max,0.0043468568726299,0.0043468568726299,0.0152427512649123,0.0275372053143365,0.002948297215488,0.0111358592286827,0.6,0.1,0.2,0.1
