,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0044985230768235995,0.0044985230768235995,0.011767731021997768,0.0180318081967269,0.005503653847268634,0.011411233564577234,0.3,0.4000000000000001,0.3,0.0
std,0.0030551536550740906,0.0030551536550740906,0.011028482793143245,0.016878901376584668,0.005182489117416595,0.009713909574940024,0.0,6.798699777552591e-17,0.0,0.0
min,0.0023044310300589,0.0023044310300589,0.0037033817962184,0.0055228388723273,0.0018839247201095,0.0042924869944081,0.3,0.4,0.3,-0.0
max,0.0079879390389603,0.0079879390389603,0.0243352519308593,0.0372300781055767,0.0114404257561418,0.022477445377457,0.3,0.4,0.3,-0.0
