,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0028288584952689665,0.0028288584952689665,0.008602403872538,0.0172048077450759,1.486905836551549e-16,0.0054123917409833995,0.20000000000000004,0.0,0.6,0.20000000000000004
std,0.00041270021769533913,0.00041270021769533913,0.0035556143246831718,0.007111228649366293,4.293471893034567e-17,0.0008902366175589031,3.3993498887762956e-17,0.0,0.0,3.3993498887762956e-17
min,0.0024000208360453,0.0024000208360453,0.0050408858654061,0.0100817717308122,1.0903976134711361e-16,0.0048355853272644,0.2,0.0,0.6,0.2
max,0.003223263897184,0.003223263897184,0.0121520849601847,0.0243041699203693,1.9428902930940242e-16,0.006437674860761,0.2,0.0,0.6,0.2
