,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0015355489385442667,0.0015355489385442667,0.0010688307401620666,0.0010484364243676999,0.0010892250559564334,0.0018819620131504667,0.20000000000000004,0.4000000000000001,0.10000000000000002,0.3
std,0.0005621978263224098,0.0005621978263224098,0.0002405334424637093,0.00019116976537423994,0.00029274487741889535,0.0006642058591396047,3.3993498887762956e-17,6.798699777552591e-17,1.6996749443881478e-17,0.0
min,0.0008863918491167,0.0008863918491167,0.0007912213764061,0.0008288686739734,0.0007535740788388,0.0011643724218099,0.2,0.4,0.1,0.3
max,0.0018636913093046,0.0018636913093046,0.0012151266041696,0.0011779276949618,0.0012917403041712,0.0024752100176176,0.2,0.4,0.1,0.3
