,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0031869718352004334,0.0031869718352004334,0.007528765626528734,0.012969174582192234,0.002088356670865233,0.0058832492395876,0.3,0.3,0.4000000000000001,0.0
std,0.001615593130848863,0.001615593130848863,0.00493853111418149,0.008506524300704735,0.0013706485689495105,0.003917092406905494,0.0,0.0,6.798699777552591e-17,0.0
min,0.0015216478388793,0.0015216478388793,0.0026557457290553,0.0045658143534998,0.0007456771046107,0.0021419509547865,0.3,0.3,0.4,-0.0
max,0.0047477568689146,0.0047477568689146,0.012530299429903,0.0215752398214569,0.0034853590383492,0.0099551771654104,0.3,0.3,0.4,-0.0
