,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0020074923006658998,0.0020074923006658998,0.005674576417845067,0.011349152835690034,1.300216548184521e-16,0.0033539373967763336,0.5,0.0,0.3,0.20000000000000004
std,0.0009027036745074944,0.0009027036745074944,0.0022225662290374652,0.004445132458074931,2.616247020365263e-17,0.0006292047186213204,0.0,0.0,0.0,3.3993498887762956e-17
min,0.0010064446743776,0.0010064446743776,0.003111523123056,0.0062230462461119,1.0557031439515997e-16,0.0026407242139478,0.5,0.0,0.3,0.2
max,0.0027596143280252,0.0027596143280252,0.0070695446736159,0.0141390893472317,1.576120186744642e-16,0.0038305181304673,0.5,0.0,0.3,0.2
