,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.003371490268700533,0.003371490268700533,0.009083085278059901,0.016667045147712032,0.0014991254084078,0.006240184472792068,0.20000000000000004,0.20000000000000004,0.5,0.10000000000000002
std,0.0008345752030427904,0.0008345752030427904,0.0037098886384997146,0.0068816471390179355,0.0005416862638569979,0.002032065588954934,3.3993498887762956e-17,3.3993498887762956e-17,0.0,1.6996749443881478e-17
min,0.0027512034109004,0.0027512034109004,0.0054673673530721,0.0099233773223349,0.0010113573838094,0.0045203972247827,0.2,0.2,0.5,0.1
max,0.0043203424967135,0.0043203424967135,0.0128804697179631,0.0236788344916777,0.0020821049442485,0.0084824815921638,0.2,0.2,0.5,0.1
