,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0020490193690951334,0.0020490193690951334,0.0014304574810463666,4.052820248713288e-12,0.0028609149580399664,0.003477780082924667,0.10000000000000002,0.4000000000000001,0.0,0.5
std,0.000854249112915195,0.000854249112915195,0.0009660523512358295,7.95137168106377e-15,0.0019321047024794874,0.0023755691424469363,1.6996749443881478e-17,6.798699777552591e-17,0.0,0.0
min,0.0015333011090437,0.0015333011090437,0.0007355143664193,4.043640422501937e-12,0.0014710287287814,0.0017712182695668,0.1,0.4,0.0,0.5
max,0.0030350732217765,0.0030350732217765,0.0025336060169047,4.057559843673175e-12,0.0050672120297658,0.0061909168532225,0.1,0.4,0.0,0.5
