,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0030856284482037332,0.0030856284482037332,0.0045554210624154665,0.006280510246798667,0.002830331878032267,0.004969414488603033,0.5,0.20000000000000004,0.10000000000000002,0.20000000000000004
std,0.001115047605226066,0.001115047605226066,0.0024993140585053883,0.003498019017116229,0.001503465203864196,0.0025769185280823826,0.0,3.3993498887762956e-17,1.6996749443881478e-17,3.3993498887762956e-17
min,0.0023913300521367,0.0023913300521367,0.0016696467617431,0.0022415826565876,0.0010977108668986,0.0020047352908982,0.5,0.2,0.1,0.2
max,0.0043718162316183,0.0043718162316183,0.0060266062202232,0.0083378552361918,0.0037911195928298,0.0066720199300104,0.5,0.2,0.1,0.2
