,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0033237494686807335,0.0033237494686807335,0.005004237691114167,0.006906706503955633,0.003101768878272733,0.0059950134405285,0.0,0.6,0.3,0.10000000000000002
std,0.0010733676830667577,0.0010733676830667577,0.0015451069151663874,0.0022466531157359867,0.0008440978653472112,0.0017269094439160753,0.0,0.0,0.0,1.6996749443881478e-17
min,0.0022485537279806,0.0022485537279806,0.0036554495932201,0.0049650415987987,0.0023458575876415,0.004313867950756,0.0,0.6,0.3,0.1
max,0.0043952797059438,0.0043952797059438,0.0066900334305529,0.0093674729381278,0.004012593922978,0.0077643103689858,0.0,0.6,0.3,0.1
