,rmse_total,rmse_inner,violation,violation_g1,violation_g2,cb1_cb2_l2,ca_weight,cb1_weight,cb2_weight,cc_weight
mean,0.0038786283745197003,0.0038786283745197003,0.010910818767044334,0.017739750124139298,0.004081887409949366,0.0095381897328935,0.4000000000000001,0.3,0.3,0.0
std,0.002190220071782552,0.002190220071782552,0.010382114285703195,0.01696199094442386,0.003802739414510038,0.008864997667928757,6.798699777552591e-17,0.0,0.0,0.0
min,0.0020774321814604,0.0020774321814604,0.0043059128501821,0.0068951060596143,0.0017167196407499,0.0040821281975251,0.4,0.3,0.3,0.0
max,0.0063167027044984,0.0063167027044984,0.0228775495611321,0.0372866750936188,0.0084684240286454,0.0197670023294331,0.4,0.3,0.3,0.0
