NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,NN_Experiment_Time_sec,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL,KKThPINN_Experiment_Time_sec
0.10649714607779737,38.81277847290039,102.44001388549805,0.0042,0.06313325680274387,2.0499741367530078e-05,7.04191255569458,0.005
0.10271771625884123,45.10661315917969,159.60897827148438,0.0042,0.0769739562125442,1.8562590412329882e-05,6.863426685333252,0.0052
0.08704138120687675,22.02686882019043,81.22385025024414,0.0042,0.07326199740491861,2.455285721225664e-05,7.41728663444519,0.0064
0.10785397624997192,37.288089752197266,90.26675796508789,0.0043,0.08104377408840345,1.6957521438598633e-05,7.617983818054199,0.005
0.08726852177821151,33.53057098388672,124.46194458007812,0.0042,0.06028407885522365,1.831991357903462e-05,7.285305976867676,0.005
0.11385451977574118,34.02190017700195,45.88788604736328,0.0043,0.06416884226334212,1.6382762623834424e-05,7.147820711135864,0.005
0.07906523947860555,30.258140563964844,110.99819946289062,0.0044,0.05804849082974824,1.883081131381914e-05,6.958668231964111,0.005
0.06726316700353249,24.272342681884766,94.20504570007324,0.0042,0.08210869096948349,1.8013375665759668e-05,6.970576643943787,0.0051
0.1117309614490136,36.48768615722656,83.45010375976562,0.0042,0.08021860187254554,1.8562590412329882e-05,7.607853412628174,0.005
0.08009283581962498,29.12519073486328,105.17847442626953,0.0042,0.05183145310216896,2.5097813704633154e-05,7.131120681762695,0.0052
0.07736250145540115,30.85489273071289,120.3816909790039,0.0042,0.06470371520085987,1.6110283468151465e-05,6.865064889192581,0.0051
0.09061564050840985,36.04590606689453,126.76741790771484,0.0052,0.0658021589496149,1.6110283468151465e-05,7.60821008682251,0.0064
0.0929442138911559,30.603313446044922,98.41512680053711,0.0041,0.05506628912037658,1.6110283468151465e-05,7.115991830825806,0.0051
0.10479301972405222,43.65235137939453,146.98462295532227,0.0042,0.08653226451108578,1.3692038919543847e-05,7.273409366607666,0.0053
0.08136019238049853,29.28341293334961,106.23191452026367,0.0041,0.08928354683229223,1.6408306692028418e-05,7.976753234863281,0.0051
0.0492559997821,3.3499202728271484,17.700811862945557,0.0042,0.07107573755250088,2.046568079094868e-05,6.784890055656433,0.005
0.10193256439417249,42.6527099609375,141.90455627441406,0.0042,0.09028307129193713,1.804743442335166e-05,7.614508628845215,0.005
0.073365238456075,24.467361450195312,93.88183975219727,0.0043,0.06573313655019869,2.0499741367530078e-05,7.826728582382202,0.0052
0.08773249998449889,34.01323699951172,121.41495132446289,0.0042,0.05980903445242106,1.831991357903462e-05,7.1604766845703125,0.0051
0.12094324896083107,41.042057037353516,38.33897399902344,0.0044,0.09618290752297314,1.6382762623834424e-05,7.4373602867126465,0.005
0.09528462835944536,39.899330139160156,145.43205642700195,0.0041,0.06805035020010619,1.583354787726421e-05,7.488220453262329,0.005
0.09468145869751617,31.462644577026367,87.11370468139648,0.0042,0.07257223970030988,1.8285853002453223e-05,7.32956337928772,0.0051
