Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.004278,0.0855532702490535,11.18595759451855,28.989098091125488,95.64194250106812
KKThPINN,0.005144000000000001,0.07458941072611976,12.67803679053206,1.855620339483721e-05,7.3218703705072405
