NN_Experiment_RMSE,NN_Experiment_VIOL,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL
0.0138441087066184,957.8148003019099,0.011686392223232886,3.833637574057747e-12
0.0034604953835318877,356.29268351140576,0.010585849892335896,2.9127825151853416e-12
0.008823525984669447,353.7969458003721,0.008170467257277174,2.924472469745254e-12
0.011635239601167137,199.77424565615684,0.013933319609496515,3.3144348376978884e-12
0.01396776570289011,502.0435630979209,0.011481990993759145,3.552582533705717e-12
0.013716007712836091,190.5696744685364,0.007177432080359797,2.6338084491150936e-12
0.01219239446539613,1144.143185649959,0.014653544740513714,2.372304436226713e-12
0.014198796886529317,707.8630772012194,0.005267165451367304,2.9578985094591557e-12
0.007365096430106742,253.5694171697341,0.008266753659728869,3.3138013166844614e-12
0.12414071490520694,13028.834590464045,0.018717151717771528,3.21978138595469e-12
0.014118297346380367,811.0633834323096,0.01492752840659973,3.0049983335000975e-12
0.006652279536996927,451.80092830778005,0.127443996900442,2.6448183920724233e-12
0.006080598886945327,405.36606580285354,0.014030785143109912,3.319866603845867e-12
0.011425178534593372,872.4507286937109,0.013998557866889593,3.5319899782670918e-12
0.012206226072903843,764.0625702682362,0.012584270654629203,2.451133046532661e-12
0.01292483895384787,394.5803623391516,0.014245022192028629,2.6505651840036394e-12
0.014275171662155348,441.6684508179825,0.010502606661381511,3.1990847471075058e-12
0.0038194013764506055,584.4270361893902,0.004828221556556479,3.4289071582094264e-12
0.015843641766305764,1552.16348493347,0.009455789537473487,3.259720271486799e-12
0.013840179053214751,465.9783555640027,0.013999754160251045,3.4954629468675335e-12
0.01274213102803912,597.1823579545616,0.00946409285282695,2.9247576582847046e-12
0.010282159519024626,908.2436412806416,0.011096824717125324,3.2548193307224695e-12
0.00398083919466116,351.15112946254885,0.013736546513072921,2.382435915215808e-12
0.004369852515915962,330.97071496905,0.0093749132284137,3.480826737956022e-12
0.01379660061928051,403.9279958611258,0.011454616340030432,3.2469617272656848e-12
0.034443421911376206,1415.0930698686084,0.0102860816332608,3.000630299787588e-12
0.004286129545347831,884.9970374469237,0.014582855794510996,3.2922331527629466e-12
0.012483171849027353,159.3600626976735,0.0105093743219506,2.993180703292353e-12
0.007176924851648243,400.22503292976774,0.012379223763326943,3.308060769757759e-12
0.011677262976489045,518.2063067181289,0.011286215123064708,3.507200779795383e-12
0.007859310198062163,599.6623246124242,0.013908860468881531,2.8978493216147426e-12
0.011558819947467673,306.38541407836607,0.01299314374726894,3.1596572580561143e-12
0.013891099620070678,415.8343058254521,0.012284018164323595,2.298142232071143e-12
0.01387578632053987,438.07887636768857,0.010890221862810117,2.4492845251966598e-12
0.012008663595444995,1354.0907904704973,0.010110012240178741,2.3699819884370756e-12
0.0035659319982843355,289.98730377992854,0.009106411847533887,3.491613942419036e-12
0.00752315510105496,662.9890338251134,0.014365673268770402,3.282997484976846e-12
0.01439662670972108,724.9568439317027,0.014193044143540574,2.2903734464563284e-12
0.006532726620404661,350.30343315106336,0.012475139539378214,2.576606983328844e-12
0.014146591884519895,784.9613220510885,0.01315307090338924,3.463200559661317e-12
0.10090892128034336,10309.897092407418,0.0073605875593137126,3.1522555399288167e-12
0.011941664718151758,1228.992823267926,0.008604403284738233,3.3762187490182784e-12
0.012800359141412514,377.689837346173,0.008604529106313494,3.0421942742719922e-12
0.01377743228364111,302.1359229328887,0.01263894861355008,2.9944692558903085e-12
0.006742658500249654,340.67031134120856,0.014309375371905483,3.369851619972053e-12
0.013753651094122079,159.51616975732645,0.014251893193265627,2.7345750663876344e-12
0.014605397017604965,1220.882686709083,0.013929739969102734,3.4032700269026607e-12
0.012287339570743858,286.3588704323748,0.008288390688575177,2.760919270983209e-12
0.008383189543629556,971.5019976286006,0.013827060650478416,3.408719140285399e-12
0.013595177268543429,744.7002138679502,0.014138720284358183,2.785700836671623e-12
