region_id,T_low,T_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual,mean_abs_y_PL_error_scaled,rmse_y_PL_error_scaled,max_abs_y_PL_error_scaled,mean_abs_y_PL_error_original,rmse_y_PL_error_original,max_abs_y_PL_error_original,mean_abs_f_PL,max_abs_f_PL,mean_abs_dCa,mean_abs_dCb,max_abs_dCa,max_abs_dCb,mean_abs_df_dCa,mean_abs_df_dCb,max_abs_df_dCa,max_abs_df_dCb,mean_amplification,max_amplification
20,437.5,440.3125,1,9.098732808515697e-05,9.098732808515697e-05,9.098732808515697e-05,2.2737367544323206e-13,9.09873278577833e-05,1.1408713251892522e-08,1.4727362747053744e-08,2.2812689126627816e-08,1.8892448457504447e-08,2.6981440994212813e-08,4.533622743885246e-08,9.143397664956865e-05,9.143397664956865e-05,1.1341117933660882e-08,4.533622743885246e-08,1.1341117933660882e-08,4.533622743885246e-08,1614.036707883055,1613.0367078830618,1614.036707883055,1613.0367078830618,1956.5089541272034,1956.5089541272034
21,440.3125,443.125,3,0.008617568428408514,0.011479529781640092,0.018932793682859383,1.0190130221114184e-10,0.008617568530082442,9.337378309745878e-07,1.6056745512148576e-06,4.10210695717117e-06,1.546256136525987e-06,2.9417304226685485e-06,8.152219721169196e-06,0.008978937963433964,0.020222424876806144,9.281532038496465e-07,3.7106152057283146e-06,2.0391521171614357e-06,8.152219721169196e-06,1887.1812857643909,1886.1812857641987,1985.0820306811233,1984.0820306809374,2287.7402946955176,2406.4626673439143
22,443.125,445.9375,2,0.0017813563500702623,0.002074461422415954,0.002844446067430173,1.7053025658242404e-13,0.0017813563502407925,1.670994334938373e-07,2.5120422060223543e-07,5.335614031154456e-07,2.767168743496769e-07,4.6023189478466573e-07,1.060359917093301e-06,0.001811405308387748,0.0029131040740821845,1.6609202349582297e-07,6.640585995532078e-07,2.652135284164636e-07,1.060359917093301e-06,2159.7349796888684,2158.7349796886647,2198.4198069566155,2197.4198069564095,2618.264144956719,2665.178614838659
23,445.9375,448.75,3,0.005293833652196082,0.007909920691465372,0.013579882906392449,3.789561257387201e-14,0.005293833652158186,4.3068859501005363e-07,8.307420361069576e-07,2.209329998947851e-06,7.132267412162601e-07,1.5220179005458316e-06,4.390656746844357e-06,0.005507709444524759,0.014256839258109721,4.2807441652525924e-07,1.7116058071235212e-06,1.0981078804039868e-06,4.390656746844357e-06,2493.594824434947,2492.594824435048,2598.267840928267,2597.2678409285404,3023.125996768611,3150.061039893625
24,448.75,451.5625,3,0.011221613451351864,0.014213933598467583,0.021760013013222945,1.7488825202841932e-10,0.011221613620025236,7.932096235026739e-07,1.2970328940297037e-06,3.0758912152872853e-06,1.3135762588397288e-06,2.3763358243151343e-06,6.1127955187645355e-06,0.010978558723763854,0.020542248196534274,7.883671757635824e-07,3.1523616007556043e-06,1.5287355797366509e-06,6.1127955187645355e-06,2828.493926411839,2827.493926411687,2970.057537796937,2969.0575377967416,3429.2439854283384,3600.922761230333
25,451.5625,454.375,2,0.012041518627736031,0.01701677912212157,0.02406535332507609,1.7053025658242404e-13,0.0120415186275655,7.408157260413439e-07,1.3514904230473692e-06,2.9607853401780737e-06,1.226818016092368e-06,2.476125139932939e-06,5.884042735271322e-06,0.011379420845969435,0.022741130630265616,7.362707968028293e-07,2.944183251474275e-06,1.4714603212562238e-06,5.884042735271322e-06,3185.0495943041933,3184.049594303982,3277.567829913372,3276.5678299128676,3861.6275016660466,3973.836179615431
26,454.375,455.78125,1,0.00012007558737403556,0.00012007558737403556,0.00012007558737403556,0.0,0.00012007558737403556,6.664140998295191e-09,8.603052811776636e-09,1.3327057069023596e-08,1.1036105955023837e-08,1.576209862534338e-08,2.6485193704850474e-08,0.00011962036955992517,0.00011962036955992517,6.623124160221039e-09,2.6485193704850474e-08,6.623124160221039e-09,2.6485193704850474e-08,3613.800561273614,3612.8005612738607,3613.800561273614,3612.8005612738607,4381.577238385081,4381.577238385081
27,455.78125,457.1875,2,0.0028025150424992595,0.003899928180480974,0.0055145897556063694,6.821210263296962e-13,0.0028025150418171385,1.4529158687270893e-07,2.6101086561052186e-07,5.71739810661942e-07,2.406097397433804e-07,4.782127518537517e-07,1.1362328209418848e-06,0.002872125416502058,0.005653521775002446,1.443955907065586e-07,5.774336285235826e-07,2.8413137242999653e-07,1.1362328209418848e-06,3938.4245834699304,3937.4245834702006,3981.136198931908,3980.1361989317197,4775.242585054159,4827.03767789475
28,457.1875,458.59375,0,,,,,,,,,,,,,,,,,,,,,,,
29,458.59375,460.0,3,0.004801892523245884,0.006724126468148045,0.011427710849537753,6.518045362705986e-12,0.004801892516727839,2.1749742406478805e-07,3.931777221927313e-07,1.035138222915677e-06,3.6018758379589383e-07,7.203664257726429e-07,2.057156072043931e-06,0.004925081139087221,0.011817043536893834,2.1615145547511835e-07,8.64411295912563e-07,5.144047529048734e-07,2.057156072043931e-06,4488.563326336184,4487.563326335886,4596.088395495981,4595.088395496103,5442.381386671756,5572.773278906175
