region_id,A_T,A_Cao,B_Ca,B_Cb,B_Cc,b
0,-0.10354414554974056,6.077101861982213,-26.835186789083963,-20.44664438053462,0.0,-64.2542113819371
1,-0.11149755930201233,6.077101861982213,-23.925377460206953,-22.925377460206946,0.0,-68.40973116166478
2,-0.11816406934542523,6.077101861982213,-21.655588250915095,-25.32368977303865,0.0,-71.89286622920301
