Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00029,12.994615097995847,0.00019,18.16951402905397
2,0.0002,12.99949722411111,0.00014,18.21122640091926
3,0.00027,13.101939623011276,2e-05,18.44049950502813
4,0.00021,12.967357222922146,3e-05,18.412820764118806
5,0.00017,13.258623627014458,3e-05,18.476423921063542
6,0.00026,12.997395372018218,2e-05,18.419062179978937
7,5e-05,13.198682366171852,7e-05,18.275241154944524
8,6e-05,13.004085974069312,4e-05,18.36803088709712
9,8e-05,13.043212342076004,4e-05,18.480951321078464
10,8e-05,13.098401861963794,3e-05,18.348902862984687
11,9e-05,13.050917461980134,2e-05,18.395865265047178
12,1e-05,13.241439918987453,6e-05,18.346616029040888
13,0.00014,13.007999183842912,8e-05,18.28341274196282
14,0.00022,13.145241576014087,4e-05,18.539360055932775
15,1e-05,13.090801496058702,6e-05,18.36790133593604
16,3e-05,13.081654706038535,7e-05,18.290863102069125
17,8e-05,12.980662300018594,2e-05,18.33330713491887
18,0.00027,12.995468392036855,3e-05,18.628048247890547
19,7e-05,13.03517657192424,3e-05,18.465629771118984
20,7e-05,13.054737793980166,4e-05,18.441755573032424
21,3e-05,13.103345266077667,3e-05,18.28683944698423
22,0.00023,13.010778823168948,5e-05,18.38465914898552
23,4e-05,13.371580411912873,3e-05,18.25786297209561
24,1e-05,13.004178948933259,0.00014,18.281782408012077
25,3e-05,13.070015429984778,1e-05,18.33612242806703
26,0.00028,12.983116189017892,6e-05,18.291848161024973
27,6e-05,13.070558161940426,8e-05,18.4080740690697
28,0.00025,13.357087886193767,9e-05,18.325934688095003
29,0.00012,13.019845213042572,0.00011,18.559951888164505
30,0.00028,13.008142466889694,3e-05,18.308084967080504
31,1e-05,13.04297571000643,5e-05,18.23244131496176
32,0.00012,13.051617190940306,4e-05,18.183327654143795
33,3e-05,13.112872604979202,3e-05,18.40860944800079
34,0.00012,13.102981656091288,0.00012,18.272935539018363
35,0.00013,12.980430526891723,4e-05,18.300160405924544
36,0.00013,12.955338954925537,2e-05,18.671031156089157
37,6e-05,13.059632275020704,5e-05,18.352024133084342
38,7e-05,12.963196981931105,3e-05,18.391693813959137
39,7e-05,13.050949488999322,4e-05,18.30646603112109
40,0.00014,13.055332372896373,6e-05,18.27748420299031
41,0.00013,13.020082293078303,8e-05,18.195000937907025
42,0.00021,12.946008436148986,0.0001,18.341417784104124
43,0.00011,13.058349032886326,6e-05,18.306324908975512
44,0.00013,12.979792708996683,4e-05,18.292891374090686
45,0.00022,13.021233332110569,0.00011,18.299719805829227
46,0.00012,13.078484783880413,8e-05,18.34394221077673
47,5e-05,13.049079183023423,6e-05,18.25318008591421
48,2e-05,13.072608599904925,3e-05,18.667580608045682
49,2e-05,13.11227444279939,9e-05,18.298690266907215
50,8e-05,13.026241843122989,8e-05,18.126236991025507
