Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0042,0.1033867695281093,11.514474357943982,43.96601104736328,61.01497077941895
KKThPINN,0.0061,0.060979652917553376,13.720093345735222,7.896527677075937e-05,3.3307775259017944
