Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.004,0.101518707508293,7.62910283380188,40.969482421875,51.94284248352051
KKThPINN,0.0054,0.05671302509052164,9.60950787877664,0.0,2.7412450909614563
