Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00744,9.02710777707398,0.02249,12.145728243049234
2,0.00587,8.835095200920478,0.01853,11.874818049836904
3,0.00878,8.62439355487004,0.01976,11.827248709043488
4,0.00404,8.630120367975906,0.01673,12.002071036957204
5,0.00082,8.6487116899807,0.01947,11.934506332036108
6,0.00279,8.68361864099279,0.01988,11.92618829710409
7,0.01159,8.802361045964062,0.01755,12.120660017011687
8,0.00282,8.625479063950479,0.01987,11.911117573035881
9,0.00208,8.772171105025336,0.02061,11.905958725139499
10,0.00713,8.740961842006072,0.01805,11.951611692085862
11,0.0077,8.632276789983734,0.02035,12.024249489884824
12,0.00292,8.713706725044176,0.01722,11.893601836869493
13,0.00197,8.65873443405144,0.01904,12.021995387971401
14,0.00814,8.689327872125432,0.01996,11.936498149996623
15,0.00389,8.611066380981356,0.01899,12.138635096140206
16,0.00612,8.65470511908643,0.02223,11.995118198916316
17,0.00552,8.614566387142986,0.02072,12.140293503878638
18,0.00821,8.704905399121344,0.01879,11.929780576145276
19,0.0058,8.832152548013255,0.0191,12.537497089011595
20,0.00583,8.77880185493268,0.01812,11.90993666392751
21,0.00331,8.627817078959197,0.02168,11.976008950034156
22,0.00196,8.839751863852143,0.01826,11.981008476112038
23,0.00437,8.63210792420432,0.02078,11.972978974925354
24,0.00443,8.558874322799966,0.02225,11.921719315927476
25,0.00782,8.758052358869463,0.01709,11.907504631904885
26,0.00775,8.64400109089911,0.01874,11.925876105902717
27,0.00733,8.779026871779934,0.01961,11.910247528925538
28,0.00561,8.642993064131588,0.01796,11.923325835959986
29,0.0182,8.622958288993686,0.02066,11.948988117044792
30,0.00439,8.855696543119848,0.01852,11.867543647997081
31,0.00554,8.612667900044471,0.02036,12.210959266172722
32,0.00236,8.690580515889451,0.01859,11.90187477413565
33,0.00181,8.648078475147486,0.01843,11.987909921910614
34,0.00646,8.661887489957735,0.01761,11.965542544843629
35,0.00975,8.644372676033527,0.0186,12.086688581155613
36,0.0024,8.6108850708697,0.02238,11.993931175209582
37,0.00405,8.796614123042673,0.01831,11.906824992969632
38,0.00673,8.706523845903575,0.02351,11.902804281096905
39,0.00609,8.638084728037938,0.02339,12.045564261963591
40,0.00306,8.743078564060852,0.01884,11.92274208390154
41,0.00354,8.67315283184871,0.01762,12.168055805144832
42,0.01174,8.875461609801278,0.01945,11.915524162119254
43,0.00675,8.731751585146412,0.01678,12.203026386909187
44,0.00478,8.688851207960397,0.01813,12.14341085520573
45,0.00529,8.786914859199896,0.01823,11.939057444920763
46,0.00178,8.704511811956763,0.01773,12.132951837033033
47,0.00583,8.836409574840218,0.02069,11.892193411011249
48,0.00425,8.755138729000464,0.02309,11.922024580882862
49,0.00187,8.768043552991003,0.01903,11.909850103082135
50,0.00115,8.703583786031231,0.01926,11.968227026052773
