region_id,iT,iC,T_low,T_high,C_low,C_high,Tss,Caoss,Cass,Cbss,fss,aCa,aCb,aT,aCao,b
0,0,0,280.0,370.0,0.8,0.9333333333333333,325.0,0.8666666666666667,0.5805198457907867,1.4277063582475735,-4.0113745658487687e-13,-1.836480510348467,-0.7061314333238953,-0.0306810390740251,1.1386047376229096,-11.058808646231508
1,0,1,280.0,370.0,0.9333333333333333,1.0666666666666667,325.0,1.0,0.6867320370528783,1.3734640741057569,-2.400857290751901e-14,-1.7844596132457302,-0.78445961324573,-0.03358900365339878,1.1386047376229096,-12.080694131354408
2,0,2,280.0,370.0,1.0666666666666667,1.2,325.0,1.1333333333333333,0.7956824913996107,1.3246983161332213,3.540223669773468e-13,-1.7394107955210996,-0.8603552753481107,-0.036203368057737946,1.1386047376229096,-12.999405816003474
3,1,0,370.0,460.0,0.8,0.9333333333333333,415.0,0.8666666666666667,0.3337294632226616,0.9341255931113264,-3.348077370901592e-11,-495.81877106336935,-377.87673507178863,-0.9845384313421475,86.17421332379473,-852.3527923876064
4,1,1,370.0,460.0,0.9333333333333333,1.0666666666666667,415.0,1.0,0.4276146091808955,0.8552292183617719,-5.286437954055145e-12,-429.5437062773484,-428.543706277356,-1.05741429038396,86.17421332379473,-902.8349802248852
5,1,2,370.0,460.0,1.0666666666666667,1.2,415.0,1.1333333333333333,0.5286335627916937,0.7906004589174173,2.1515234038815834e-11,-379.60844158234937,-477.582742258266,-1.1171112837914698,86.17421332379473,-944.1879724797511
