Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.0051,12.358767256140709,0.00415,24.948528182925656
2,0.00204,12.61515919608064,0.00216,24.82919661188498
3,0.00608,12.3590376120992,0.00646,24.871188087156042
4,0.00711,12.29545837896876,0.00653,24.849239621078596
5,0.00795,12.342177218059078,0.00307,25.062386253848672
6,0.00617,12.311731091933325,0.00503,25.155247165123
7,0.0036,12.587788752047345,0.00517,24.806122387992218
8,0.00209,12.481903726933524,0.004,24.99420209811069
9,0.00657,12.301681912038475,0.00455,25.020072109997272
10,0.00563,12.32444609911181,0.00422,25.455423898994923
11,0.00866,12.402692719129845,0.00222,24.757573229027912
12,0.00498,12.695340981939808,0.00391,25.083836325909942
13,0.00214,12.856862155953422,0.00352,24.978839411167428
14,0.00826,12.308699429035187,0.0072,25.30910129402764
15,0.00426,12.363175750011578,0.00408,24.90078199817799
16,0.00504,12.490374263143167,0.00481,25.111748258117586
17,0.00647,12.68627395411022,0.0055,25.021116613876075
18,0.00534,12.830565633950755,0.00573,24.973754343111068
19,0.00248,12.395893089007586,0.00571,24.760223551886156
20,0.006,12.257152347825468,0.00776,24.923881839960814
21,0.00359,12.433723238995299,0.00342,25.040119810961187
22,0.00131,12.672616912052035,0.00148,25.042770652100444
23,0.00253,12.36037039780058,0.00322,25.150338964071125
24,0.00797,12.439404797973111,0.0028,24.815191115019843
25,0.00177,12.675669568125159,0.00365,25.170619115931913
26,0.00615,12.463515277020633,0.00485,24.6985620779451
27,0.00881,12.794367152964696,0.00168,24.63074843888171
28,0.00536,12.62746052397415,0.00373,25.085977622075006
29,0.00587,12.52802857896313,0.00422,25.15748784900643
30,0.00228,12.418235190911219,0.00579,25.33654519706033
31,0.00346,12.50368298497051,0.00181,24.942117268918082
32,0.00756,12.410865541081876,0.00081,25.005078339017928
33,0.00238,12.474084730958566,0.00561,24.733865666901693
34,0.00311,12.38556832401082,0.00167,24.801974067930132
35,0.00521,12.540206958074123,0.00208,24.77778279595077
36,0.00749,12.302163641899824,0.0055,24.77406535600312
37,0.0094,12.362813466927037,0.00415,25.35405199090019
38,0.00781,12.40162436105311,0.004,24.881108467001468
39,0.003,12.341488201869652,0.00567,24.864521645009518
40,0.00427,12.310761681990698,0.0021,25.209345686947927
41,0.00962,12.784404212143272,0.00372,24.791606246959418
42,0.01095,12.758205201942474,0.0056,24.688954959157854
43,0.00311,12.34037338802591,0.00464,25.291919816983864
44,0.0019,13.022814725991338,0.00319,25.17274369392544
45,0.00587,12.373502944828942,0.0032,25.01459966506809
46,0.00576,12.364880053093657,0.00149,24.970914782956243
47,0.00368,12.389045701827854,0.00308,25.33463992807083
48,0.00437,12.459252760047093,0.0035,24.966006425907835
49,0.00296,12.362446977989748,0.0036,24.80863671982661
50,0.00727,12.435701958136633,0.0045,24.91269117803313
