Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00568,16.293602938996628,0.00267,37.88484229100868
2,0.00621,16.398050260031596,0.00142,38.31273302389309
3,0.00269,16.1458268170245,0.00502,37.887221335899085
4,0.00267,16.27638947009109,0.00584,38.04181625205092
5,0.01093,16.120502145960927,0.00373,38.210771100828424
6,0.00749,16.242378670023754,0.00239,38.15480818389915
7,0.00472,16.194146199151874,0.00309,38.118191285058856
8,0.0045,16.261648864019662,0.00169,37.97619151882827
9,0.00528,16.565882456023246,0.00629,38.577923906967044
10,0.00305,16.619772830978036,0.00448,38.040753117064014
11,0.0017,16.196384883020073,0.0054,37.581838242011145
12,0.00124,16.41866487613879,0.00433,38.2245618540328
13,0.00249,16.066715992055833,0.0045,38.3018519859761
14,0.01019,16.145108124939725,0.00296,38.18252712092362
15,0.00381,16.812019309028983,0.00286,37.865144208073616
16,0.00529,16.123017220990732,0.00485,37.744219006970525
17,0.00432,16.082762236939743,0.00327,38.04409301793203
18,0.00233,16.83875521714799,0.00307,38.7181680360809
19,0.00711,16.161614754004404,0.00434,38.35936871310696
20,0.00511,16.20282566221431,0.0032,37.96848332602531
21,0.00622,16.489811322884634,0.00444,38.09153869282454
22,0.00774,16.11665467196144,0.00387,38.118899333057925
23,0.01156,16.309434581082314,0.00304,37.934793644817546
24,0.00301,16.083413350163028,0.00232,38.28547856002115
25,0.00263,16.59869874897413,0.00391,37.78835363406688
26,0.00472,16.159685634076595,0.00612,38.19245544099249
27,0.00497,16.176824292866513,0.00242,38.03915110300295
28,0.00457,16.21764708100818,0.00112,38.36589032318443
29,0.00479,16.194260338088498,0.00343,37.74914901307784
30,0.00334,16.223723070928827,0.00264,38.37863523908891
31,0.00293,16.172312806826085,0.00381,38.43495787680149
32,0.00443,16.10993733187206,0.00421,38.05871424404904
33,0.00139,16.227321223123,0.00333,37.77968429494649
34,0.00411,16.145814708899707,0.00332,38.24679259699769
35,0.00632,16.200126645853743,0.0034,38.320523022906855
36,0.00259,16.277166154934093,0.0041,37.83223219309002
37,0.00563,16.19526647008024,0.00161,37.71581763098948
38,0.00235,16.82418489502743,0.00399,38.35393371689133
39,0.00613,16.68111149291508,0.00175,38.01021033991128
40,0.00462,16.532262745779008,0.00312,38.019032889045775
41,0.0072,16.26132329995744,0.00273,37.83120717620477
42,0.00141,16.59957693493925,0.00914,37.87018426996656
43,0.00543,16.17208288097754,0.00117,38.30607835203409
44,0.00857,16.477735342923552,0.00337,38.795887576881796
45,0.00468,16.412486498011276,0.00503,37.99508765898645
46,0.00359,16.262412877054885,0.0081,38.01927561615594
47,0.00252,16.302784234983847,0.00286,37.82229231018573
48,0.00396,16.105054723797366,0.00246,37.95884950994514
49,0.005,16.339965613093227,0.00368,37.91282305889763
50,0.00459,16.164192334981635,0.0052,38.065866807010025
