NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,NN_Experiment_Time_sec,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL,KKThPINN_Experiment_Time_sec
0.07518392895739287,8.147708892822266,152.07379659016928,0.005,0.045756081218802896,3.414095999687561e-06,2.3353854417800903,0.0131
0.07792832184951788,2.9879672527313232,60.07538062334061,0.0053,0.06674496725680448,4.559841727314051e-06,3.140120585759481,0.0088
0.09436181886888423,8.924712181091309,203.97838338216147,0.0085,0.08274239573264751,3.968187684222357e-06,3.0750796794891357,0.0131
0.054069625440280863,1.2362703084945679,21.684390385945637,0.0052,0.06857858348463791,6.680254500679439e-06,3.878697474797567,0.0088
0.087337571123451,5.41400146484375,115.30635499954224,0.005,0.08728829638191228,4.559831722872332e-06,2.358634114265442,0.0134
0.09146647734442072,5.184823989868164,94.62728055318196,0.0051,0.05640117307881706,4.807792265637545e-06,2.590084413687388,0.0108
0.03556726520638603,2.934549331665039,84.17310841878255,0.0049,0.0541192489872844,8.533453183190431e-06,7.848883072535197,0.008
0.08737960600472941,8.719122886657715,142.00232442220053,0.0052,0.07658686495499581,6.821475381002529e-06,3.455925623575846,0.013
0.0908881612511772,4.72698450088501,89.58739407857259,0.0052,0.0926727061771448,4.560948127618758e-06,2.4807394643624625,0.0088
0.06171651785371253,5.994865417480469,180.39466857910156,0.0084,0.059761646212070786,8.523521501047071e-06,2.2546185553073883,0.0081
0.09763491198752933,1.7269080877304077,25.364074389139812,0.0052,0.08247588487498338,7.660383744223509e-06,7.102011839548747,0.0079
0.06450945868033107,4.627239227294922,103.9759292602539,0.0049,0.04740983676198537,6.5025119511119556e-06,2.9165048599243164,0.0081
0.08855557040366296,8.504202842712402,176.46931966145834,0.0051,0.07595108967076525,4.259625256963773e-06,2.773914019266764,0.0078
0.044304575695068744,1.2811628580093384,23.848352948824566,0.0049,0.04476683687293159,3.412975274841301e-06,3.115182558695475,0.0079
0.10147051588841577,4.229060649871826,79.56142393747966,0.0049,0.08006907524362383,3.978181212005438e-06,4.002896149953206,0.0133
0.07195279029681365,3.4326980113983154,79.65495761235555,0.005,0.08379280990425006,4.277258540241746e-06,2.356318453947703,0.0079
0.05917748380509109,2.018146514892578,49.49922798077265,0.0086,0.05594445303435117,4.560962679533986e-06,2.8977103233337402,0.0085
0.09184435958866596,4.713589668273926,101.92334226767223,0.0051,0.06565340869790202,3.4295146633667173e-06,2.61952410141627,0.0079
0.03987605190523,2.555593252182007,48.964255015055336,0.0053,0.09050103950430381,4.85016289530904e-06,2.454672912756602,0.0087
0.06457656128477633,4.124451160430908,96.34374252955119,0.0062,0.0744571782615284,4.0035461097431835e-06,2.201187700033188,0.008
0.07482450158903746,4.072314739227295,89.79754670461018,0.0049,0.027662170804669133,1.0759812539617997e-05,6.10797135035197,0.0087
0.05710404961131667,4.465139865875244,99.86684672037761,0.0051,0.07810326214206206,3.720978611454484e-06,9.08811902999878,0.0079
0.06952354019171887,2.7376620769500732,65.01854769388835,0.0051,0.0456582584464263,4.525623808149248e-06,3.286484718322754,0.0081
0.07027758039170982,3.6909353733062744,82.68256441752116,0.0049,0.08169568678957509,4.549900040728971e-06,2.6603519121805825,0.0081
0.04565658835577911,1.994420051574707,24.345985412597656,0.005,0.0445354692425495,2.8489741907833377e-06,2.941572984059652,0.0083
0.05669547787440218,1.4473885297775269,27.86010678609212,0.0049,0.08103848969572659,3.1834124456509016e-06,2.208531618118286,0.0082
0.08122837844205134,3.4536421298980713,77.5965301791827,0.005,0.06270413477790612,5.681277343683178e-06,3.110545794169108,0.0079
0.07287597336761109,2.972055196762085,64.22770849863689,0.0051,0.06493062991168756,3.55538577423431e-06,3.1367373863855996,0.0082
0.03867316056251676,2.7022974491119385,52.790257136027016,0.005,0.04230633668452962,4.543317118077539e-06,4.958134651184082,0.0082
0.06359502630508788,4.768089771270752,69.17416000366211,0.0085,0.06373121459903278,2.8732322334690252e-06,2.791108081738154,0.0091
0.08958628639447552,6.4803032875061035,179.05963897705078,0.0051,0.08699839943505337,8.90609862835845e-06,3.18625545501709,0.008
0.06833430551466972,6.530755519866943,121.53959147135417,0.0085,0.07207304676679076,8.51800086820731e-06,2.7050419648488364,0.0079
0.08554486779684367,4.915063858032227,92.11970615386963,0.0049,0.10234516976369076,4.852364327234682e-06,2.832663118839264,0.009
0.06420146090641754,5.012718200683594,100.55780283610027,0.0049,0.05724199017107649,4.5433030209096614e-06,2.8887065251668296,0.0091
0.09696750553559655,3.566534996032715,83.16998809576035,0.0051,0.07187071174980203,3.9604847188456915e-06,2.899630149205526,0.0079
0.0764972074655148,3.610719919204712,83.0695161819458,0.0049,0.06706650699175615,3.986992396676214e-06,3.097357193628947,0.0087
0.054154520820347885,2.181527853012085,45.22696081797282,0.0052,0.07279137898715181,8.516926754964516e-06,7.019960721333821,0.0079
0.09757859162228474,5.231741428375244,107.50100031495094,0.005,0.060159595391835956,8.515834451827686e-06,3.402961015701294,0.008
0.06469957269597751,4.847728252410889,95.08745574951172,0.0048,0.06009171575349705,8.215596608351916e-06,6.718562165896098,0.0081
0.09235372048306495,5.001211643218994,108.37410338719685,0.005,0.06802575867078797,4.242533577780705e-06,2.2754206558068595,0.0086
0.0545636775228302,2.285228967666626,56.98497676849365,0.005,0.04530437001924402,6.942895197425969e-06,3.306818127632141,0.0083
0.05578713099659966,3.0395305156707764,56.401947339375816,0.0085,0.08622432386594849,7.103011739673093e-06,3.573964754740397,0.0115
0.10336621165762185,5.726792812347412,119.99894714355469,0.0051,0.06512178858051357,8.799506758805364e-06,9.021123011906942,0.0088
0.07485650469872611,3.301555633544922,39.60908190409342,0.0052,0.06936255188239984,3.431759296290693e-06,2.7770886222521463,0.0131
0.08248086687513291,5.140120029449463,76.0629170735677,0.0051,0.08156535608429669,4.843509941565571e-06,4.180731296539307,0.0081
0.0492318990465775,5.517850399017334,137.45664342244467,0.005,0.05484472816632882,8.499247087456752e-06,3.1189119021097818,0.0082
0.08766695543269654,4.65711784362793,102.80847597122192,0.0049,0.07093658959841533,6.25525308350916e-06,6.381839434305827,0.008
0.0857007873880538,4.7475457191467285,104.4974136352539,0.0052,0.07125350749190021,4.543305749393767e-06,2.967144727706909,0.0081
