region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5909090909090909,17,0.002823818050189081,0.004030384386800592,0.008980459629201326,3.918434204559376e-16,0.0028238180501887933
1,0.5909090909090909,0.6818181818181819,13,0.0027239436344108922,0.0035814864161473293,0.006890695492071025,5.124106267500722e-16,0.002723943634410602
2,0.6818181818181819,0.7727272727272727,12,0.0026777621742763696,0.0037068693247414093,0.006798856836678913,4.070817756958907e-16,0.0026777621742761475
3,0.7727272727272727,0.8636363636363636,13,0.0021408591446107003,0.0028752339046454055,0.0055047970578570166,7.173748774501012e-16,0.0021408591446104895
4,0.8636363636363636,0.9545454545454546,12,0.0014539251976755975,0.00200861170935064,0.004429478698675951,4.070817756958907e-16,0.0014539251976754496
5,0.9545454545454546,1.0454545454545454,11,0.0018996576688939343,0.00252286417947742,0.004453031514152175,5.24832702550074e-16,0.0018996576688940956
6,1.0454545454545454,1.1363636363636362,12,0.0011454544822854951,0.0015848241417307403,0.0036297116196519763,6.106226635438361e-16,0.0011454544822858466
7,1.1363636363636362,1.2272727272727273,16,0.0014434788418954997,0.0019655262099096574,0.003884678398546726,5.828670879282072e-16,0.0014434788418955275
8,1.2272727272727273,1.3181818181818183,15,0.0016609063743295168,0.0021270710845778524,0.003474910171993459,5.773159728050814e-16,0.0016609063743294726
9,1.3181818181818183,1.4090909090909092,13,0.0008678531548679634,0.0012281371332529118,0.0025871641220655966,5.124106267500722e-16,0.0008678531548680878
10,1.4090909090909092,1.5,16,0.0010642647360209036,0.00140906711453325,0.0027269084298064544,4.163336342344337e-16,0.0010642647360210701
