nC_regions,num_regions,NN_RMSE_mean,NN_RMSE_ci95,KKThPINN_RMSE_mean,KKThPINN_RMSE_ci95,NN_Experiment_Time_sec_mean,NN_Experiment_Time_sec_ci95,KKThPINN_Experiment_Time_sec_mean,KKThPINN_Experiment_Time_sec_ci95,NN_PL_Violation_mean,NN_PL_Violation_ci95,KKThPINN_PL_Violation_mean,KKThPINN_PL_Violation_ci95,NN_Original_Nonlinear_Violation_mean,NN_Original_Nonlinear_Violation_ci95,KKThPINN_Original_Nonlinear_Violation_mean,KKThPINN_Original_Nonlinear_Violation_ci95,NN_Experiment_Time_sec_pooled_mean,NN_Experiment_Time_sec_pooled_ci95,NN_Original_Nonlinear_Violation_pooled_mean,NN_Original_Nonlinear_Violation_pooled_ci95,NN_RMSE_pooled_mean,NN_RMSE_pooled_ci95
1,1,0.009589675010827857,0.0012980216223491203,0.017931458812143936,0.00025314288137346465,0.004064,4.7263178476062154e-05,0.004712,4.651794408875493e-05,0.2018216110728375,0.0015236075397574128,5.386960718770491e-16,2.5602498868410033e-17,0.08422389837575603,0.014966834708746204,0.19448956882823087,0.0005803001998184035,0.004986222222222223,0.00010981171062254187,0.0846678993744574,0.004488186918035706,0.009839192530454344,0.00038884889776342975
2,2,0.00922122369158447,0.001287833353545057,0.006881352016164656,0.0006045906217324202,0.004332,5.181495301371453e-05,0.005198,6.431922247987285e-05,0.08075017788489136,0.01142401235618702,6.462291019764573e-16,3.6222764603815806e-17,0.07577729621043737,0.014427716805903195,0.043014250716741836,0.00041359939881767323,0.004986222222222223,0.00010981171062254187,0.0846678993744574,0.004488186918035706,0.009839192530454344,0.00038884889776342975
3,3,0.00853580656285491,0.0011544645996225975,0.006428575567180018,0.001117058628111593,0.00436,4.8038036320536324e-05,0.00551,9.119096544252153e-05,0.08286440720718889,0.013088500363367131,5.531289711971763e-16,2.788752948112436e-17,0.07162725253305621,0.013069113531294285,0.027278163952600142,0.001121007639054342,0.004986222222222223,0.00010981171062254187,0.0846678993744574,0.004488186918035706,0.009839192530454344,0.00038884889776342975
5,5,0.010318519056822874,0.0010087532853627825,0.007130315597753756,0.0010477412401499336,0.004514,0.00012800259955481476,0.006341999999999999,0.00023881993407396155,0.0910029201662048,0.012503524679989537,5.619314537495615e-16,2.83426741743128e-17,0.08939892888736342,0.012542122919328217,0.006029823340889981,0.0006257671126234034,0.004986222222222223,0.00010981171062254187,0.0846678993744574,0.004488186918035706,0.009839192530454344,0.00038884889776342975
7,7,0.009786303307487703,0.0012075249338395094,0.007869553288281402,0.001062016859346452,0.004606,0.000179687759326788,0.0068899999999999986,0.00021307996495978932,0.08141339306528328,0.01355702235534258,6.463877052656894e-16,3.210865268965742e-17,0.08115155491047676,0.013672345955451687,0.0028764475376437822,0.00035845236713118617,0.004986222222222223,0.00010981171062254187,0.0846678993744574,0.004488186918035706,0.009839192530454344,0.00038884889776342975
9,9,0.009810858403378149,0.0012892266917789261,0.007494124452530682,0.0010557820316931471,0.004764000000000001,0.00019536443090240198,0.007436000000000001,0.00028482024488441,0.0843226972402971,0.014751540543920715,6.348096651517414e-16,3.4951878266523e-17,0.08440299783337936,0.014814603612925867,0.00149625519022173,0.00026238056593772696,0.004986222222222223,0.00010981171062254187,0.0846678993744574,0.004488186918035706,0.009839192530454344,0.00038884889776342975
11,11,0.01082572233881614,0.0011678309957255588,0.006510459946500407,0.0009286152518281805,0.004882,0.0002068338924740145,0.008086,0.00037611096034320494,0.09832181445582114,0.013954231846378092,5.988860201406559e-16,3.020259541634605e-17,0.09760700948935684,0.013922392112937616,0.0012925588850501782,0.00016351186999248336,0.004986222222222223,0.00010981171062254187,0.0846678993744574,0.004488186918035706,0.009839192530454344,0.00038884889776342975
30,30,0.009808317364968124,0.001107634685417781,0.00613127348812537,0.000793868233376698,0.005478,8.483071873366853e-05,0.012948,0.0003213392249528286,0.08848004133944969,0.012938020785300073,7.34333229144925e-16,4.383166839445337e-17,0.0882286127989102,0.012901640149915804,0.0001998444948432262,2.685160367065402e-05,0.004986222222222223,0.00010981171062254187,0.0846678993744574,0.004488186918035706,0.009839192530454344,0.00038884889776342975
90,90,0.010656307037348848,0.0011412828625961121,0.006315831196986195,0.0007671652706055798,0.007876,0.00012106020864084261,0.029506,0.0006182449150514273,0.08975308945519854,0.01306063700388397,7.092739094462428e-16,3.399140969088294e-17,0.0895935433313806,0.013030339563034194,0.00010900430240599916,1.995453416231709e-05,0.004986222222222223,0.00010981171062254187,0.0846678993744574,0.004488186918035706,0.009839192530454344,0.00038884889776342975
