region_id,C_low,C_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual
0,0.5,0.5111111111111111,3,5.7794141031987774e-05,8.222866639964827e-05,0.00013794513049221815,3.7007434154171886e-16,5.779414103201844e-05
1,0.5111111111111111,0.5222222222222223,2,4.2630688210768525e-08,6.028889733673023e-08,8.526137627412307e-08,6.661338147750939e-16,4.2630688729488365e-08
2,0.5222222222222223,0.5333333333333333,2,6.39973097951701e-07,9.050586346483885e-07,1.279946195862627e-06,4.440892098500626e-16,6.399730975076117e-07
3,0.5333333333333333,0.5444444444444444,3,4.67009505229025e-05,7.091469685026198e-05,0.00012139477091912577,3.7007434154171886e-16,4.670095052268045e-05
4,0.5444444444444444,0.5555555555555556,2,4.404446120714108e-05,6.228827438608355e-05,8.808892241361603e-05,3.3306690738754696e-16,4.404446120703006e-05
5,0.5555555555555556,0.5666666666666667,2,6.502009127684703e-05,9.195229491036654e-05,0.0001300401825535709,4.440892098500626e-16,6.502009127650182e-05
6,0.5666666666666667,0.5777777777777777,2,1.3082059426407525e-06,1.8500825861744452e-06,2.6164118848781906e-06,1.1102230246251565e-16,1.3082059425297302e-06
7,0.5777777777777777,0.5888888888888889,1,5.811695414638703e-17,5.811695414638703e-17,5.811695414638703e-17,4.440892098500626e-16,3.859722557036756e-16
8,0.5888888888888889,0.6,1,3.7905330503921577e-16,3.7905330503921577e-16,3.7905330503921577e-16,8.881784197001252e-16,5.091251146609095e-16
9,0.6,0.6111111111111112,2,6.180965370122759e-05,8.741205054965745e-05,0.00012361930740216812,2.220446049250313e-16,6.180965370100555e-05
10,0.6111111111111112,0.6222222222222222,1,1.6392765077864428e-16,1.6392765077864428e-16,1.6392765077864428e-16,4.440892098500626e-16,2.8016155907141833e-16
11,0.6222222222222222,0.6333333333333333,2,2.3800125789238423e-05,3.365846067715248e-05,4.760025157823054e-05,5.551115123125783e-16,2.380012578954723e-05
12,0.6333333333333333,0.6444444444444445,2,1.2258324556611414e-05,1.7335888839686927e-05,2.4516649112877632e-05,6.661338147750939e-16,1.2258324556167325e-05
