Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,3e-05,11.95209554117173,2e-05,15.675362823531032
2,0.0001,11.975793517194688,1e-05,15.776048044674098
3,1e-05,12.12552049383521,0.00012,16.03993679676205
4,0.00014,11.996807115152478,2e-05,15.693945129401982
5,2e-05,11.990253062918782,2e-05,15.928259580396116
6,0.00022,12.295727566815913,0.00013,15.737288464792073
7,0.00015,11.907495143823326,2e-05,15.762591827660799
8,0.00028,11.882707953453064,2e-05,15.702502698637545
9,0.00022,11.947822922840714,0.0002,16.00096712447703
10,0.0002,11.892688281834126,0.00018,15.668058414012194
11,3e-05,12.231890914961696,3e-05,15.790326961316168
12,3e-05,11.99108119122684,0.0002,15.683272724971175
13,0.00011,11.93088573217392,5e-05,15.83675051573664
14,1e-05,11.951342620886862,0.00029,15.605402519926429
15,0.00024,11.954689449630678,2e-05,15.95478839520365
16,0.00018,11.926939263939857,2e-05,15.755910625681281
17,0.00016,11.918811631388962,5e-05,15.93769677169621
18,2e-05,11.988167074508965,4e-05,15.778220958076417
19,4e-05,11.928065077401698,2e-05,15.88529122620821
20,1e-05,11.949186080135405,7e-05,15.769719981588423
21,3e-05,12.212654702365398,3e-05,15.960012535564601
22,0.00021,11.857893307693303,0.00011,16.185158990323544
23,0.00018,11.954876763746142,8e-05,15.637460784055293
24,3e-05,11.963151303119957,0.00015,15.591185297816992
25,2e-05,12.003530206158757,7e-05,15.979436337016523
26,2e-05,11.987735571339726,7e-05,17.047663641162217
27,0.00026,11.934212544001639,0.0002,16.281673760153353
28,2e-05,11.958709078840911,0.0002,16.051976705901325
29,2e-05,11.987133419141173,0.00011,16.168776356615126
30,6e-05,12.028926810249686,0.00024,16.145482881926
31,0.00012,11.852885394357145,2e-05,16.270184468477964
32,4e-05,11.925529046915472,0.00016,16.171047251671553
33,0.00016,11.95754726883024,2e-05,16.296479198150337
34,7e-05,11.902512582950294,6e-05,16.40567444358021
35,0.00011,12.219980920664966,2e-05,16.044348838739097
36,0.00026,11.949660290963948,0.0001,16.091534493491054
37,5e-05,11.972814480774105,1e-05,16.142293536104262
38,0.00011,11.948951290920377,5e-05,16.08463124372065
39,0.00012,11.925376668572426,4e-05,16.11497861612588
40,0.00017,11.870895847678185,0.0001,16.032183482311666
41,0.00028,11.900334826670587,8e-05,16.03923751693219
42,7e-05,11.888401547446847,1e-05,15.989280673675239
43,0.0001,11.936426034197211,2e-05,16.168703359551728
44,0.00011,12.037301954813302,2e-05,16.138330776244402
45,4e-05,12.03311256505549,2e-05,16.158988011069596
46,0.00018,11.894553638063371,0.00019,15.994227135553956
47,0.00015,11.897462682798505,3e-05,16.101562309078872
48,0.00026,12.010229958221316,5e-05,16.069446712732315
49,0.00029,11.98030393756926,3e-05,15.995316569693387
50,6e-05,11.966394625604153,5e-05,16.111204892396927
