Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0045219999999999,0.0969663544284293,11.882981386412869,76.1924248790741,104.08073887825012
KKThPINN,0.0062439999999999996,0.06947067875867936,12.630548738851212,1.3335873536561848e-05,0.9144116759300231
