Cao,Ca,Cb,Cc
0.5,0.19265360832266054,1.385307216645321,0.9220391750320183
0.500550921184,0.19295226082386444,1.384802679279729,0.9227959810804065
0.501365784131,0.19339431751850308,1.3840570667750063,0.9239143998374906
0.508992890459,0.19755055299381946,1.3771153250696389,0.9343270123955414
0.516666666667,0.20176594516466484,1.3701985569953294,0.9447021645070057
0.521232056244,0.20428976943646995,1.3661154263849398,0.9508268604225902
0.527109007973,0.2075560531199802,1.3608940902939604,0.9586588645590592
0.533333333333,0.21103664161782482,1.3554066165696497,0.9668900751455256
0.55,0.22046301519587044,1.3409260303917407,0.988610954412389
0.551454166382,0.2212927596663318,1.3396771865686636,0.9904842201470044
0.553554525859,0.22249327198098004,1.3378774922439598,0.9931837616340602
0.557649885366,0.22484102806586512,1.3343822853997303,0.9984265719004048
0.563758519243,0.22835993965196322,1.3292028408179262,1.0061957387731106
0.564502414126,0.2287898490069725,1.3285748697619448,1.0071376953570825
0.566666666667,0.23004231080701149,1.3267512882800232,1.0098730675799654
0.566757950006,0.23009519252431548,1.3266744850366308,1.0099882724450537
0.567786185844,0.2306911748429878,1.3258099779979757,1.0112850330030365
0.583333333333,0.23977171242729425,1.3128767581885885,1.0306848627171172
0.590988514881,0.24429005313955107,1.306603076517102,1.0400953852243469
0.593861785137,0.24599391239396243,1.304264254513925,1.0436036182291129
0.59524680922,0.24681678111889285,1.3031399437977853,1.0452900843033217
0.6,0.2496483542712737,1.2992967085425475,1.0510549371861788
0.605855187353,0.2531525398541196,1.2945947050022393,1.058107942496641
0.609990396351,0.2556380250091341,1.291295257316268,1.0630571140255982
0.61408957404,0.25811051641250893,1.2880418847450177,1.0679371728824734
0.616666666667,0.2596693314070854,1.286005329480171,1.0709920057797437
0.618048707342,0.2605066845389519,1.2849159543939037,1.0726260684091442
0.628772630745,0.26703697071288124,1.2765286799357622,1.0852069800963566
0.633333333333,0.26983170979031224,1.2729967529146244,1.0905048706280636
0.634277322372,0.27041147093959383,1.2722682971351875,1.0915975542972185
0.637476109217,0.2723793359879439,1.2698064535418874,1.0952903196871688
0.65,0.2801325356860265,1.2602650713720531,1.1096023929419205
0.653846170383,0.28252900790916646,1.2573656750523328,1.1139514874215009
0.654906317052,0.2831908278031332,1.2565690215022665,1.1151464677466003
0.65568748049,0.2836788348280416,1.255982708676083,1.1160259369858752
0.666666666667,0.2905688444574135,1.247804355580827,1.1282934666287596
0.679455918475,0.2986672132639887,1.2384225895779775,1.1423661156330338
0.683333333333,0.3011376687247259,1.2356086707834515,1.1465869938248223
0.688348642542,0.30434351697703077,1.2319897488700615,1.1520153766949075
0.689518066149,0.3050927051103483,1.2311492779226967,1.1532760831159548
0.699361177959,0.3114236322805617,1.2241249086431234,1.1638126370353148
0.69990699786,0.31177599357777175,1.2237379914355437,1.1643930128466844
0.7,0.3118360458897215,1.2236720917794432,1.1644918623308353
0.704503216834,0.3147485201528423,1.2204906066376848,1.1692640900434728
0.712964047466,0.32024539037676114,1.2145626858215224,1.1781559712677165
0.716666666667,0.32266102502683414,1.2119887167196683,1.1820169249204973
0.717511810749,0.3232132642240858,1.2114029069501715,1.1828956395747425
0.722948224352,0.32677313477285813,1.207649820841716,1.188525268737426
0.72404961134,0.32749593652553477,1.2068926503710693,1.1896610244433958
0.733333333333,0.3336096731653374,1.2005526796646748,1.199170980502988
0.743674729185,0.34046402626986977,1.1935785941697397,1.2096321087453905
0.74525983989,0.3415187147186155,1.1925177496572308,1.2112233755141535
0.749527845294,0.3443638566655841,1.1896720227431683,1.2154919658852474
0.75,0.3446790809745763,1.1893581619491524,1.2159627570762714
0.762982927812,0.35338370339532593,1.180801551166652,1.2287976732500216
0.764468117199,0.3543839722424727,1.1798317100869455,1.2302524348695818
0.766666666667,0.35586636786767384,1.178399402401348,1.232400896397978
0.777395646369,0.36312909547326816,1.1714668982085361,1.2427996526871956
0.777930374184,0.3634923003757784,1.1711238523835565,1.2433142214246649
0.779720633351,0.36470915092566036,1.1699770351493208,1.2450344472760186
0.783333333333,0.3671686865600974,1.1676707064541947,1.2484939403187079
0.785717661024,0.3687948331570104,1.1661543442660207,1.2507684836009687
0.786476667673,0.3693129674629484,1.1656725995798969,1.2514911006301548
0.8,0.3785832271042074,1.157166454208415,1.264250318687378
0.802800511453,0.3805120357958536,1.1554230486857069,1.2668654269714392
0.807571919784,0.3838053497139494,1.1524668598598988,1.2712997102101518
0.816666666667,0.3901072204220607,1.1468811075101215,1.2796783387348178
0.820772904823,0.39296292687626794,1.144380044106536,1.2834299338401962
0.827754804922,0.3978332864300578,1.1401569630161152,1.2897645554758268
0.829675811733,0.39917656067267093,1.1390014978793417,1.2914977531809873
0.833333333333,0.4017379413782664,1.1368092160905328,1.2947861758642008
0.83528560116,0.4031071771750978,1.1356431520301957,1.2965352719547065
0.841312314766,0.40734301239708287,1.1320613952621654,1.3019079071067516
0.844537235352,0.40961515385972525,1.1301558370154503,1.3047662444768244
0.85,0.41347271141708064,1.1269454228341615,1.3095818657487577
0.859569943583,0.42025677965395014,1.1213736721419005,1.3179394917871492
0.86254947436,0.4223756973994516,1.1196524460789032,1.3205213308816452
0.866666666667,0.42530890078755695,1.1172844682411136,1.3240732976383294
0.868400710035,0.4265460892646785,1.116290758459357,1.3255638623109645
0.87167598223,0.4288858074718879,1.1144196504837758,1.3283705242743364
0.8743547403,0.43080221718469064,1.1128949537693813,1.3306575693459284
0.881677978888,0.43605417920656947,1.1087524006371388,1.3368713990442922
0.883333333333,0.43724393039928977,1.1078211941325795,1.3382682088011308
0.89321080901,0.44436282215517175,1.1023040262903432,1.3465439605644853
0.9,0.4492752733320119,1.0985505466640235,1.3521741800039646
0.903025101521,0.45146916885546173,1.0968881346689237,1.3546677979966146
0.906617101484,0.4540781908184621,1.0949221786689243,1.3576167319966135
0.909956537761,0.45650763490905133,1.0931021942961026,1.360346708555846
0.913485061327,0.4590786696828252,1.0911872167116503,1.3632191749325244
0.916666666667,0.4614004560210278,1.0894675787080554,1.3657986319379167
0.919344412866,0.4633571320208137,1.0880254383096273,1.3679618425355593
0.933333333333,0.4736170591589263,1.0805674516518529,1.3791488225222208
0.936849842652,0.4762061027502485,1.0787125201964969,1.3819312197052547
0.939983848132,0.47851684957083546,1.0770660028776706,1.384400995683494
0.945503672275,0.48259426196277805,1.0741811793755562,1.3887282309366655
0.95,0.48592271833361605,1.0718454366672319,1.3922318449991522
0.955733162599,0.49017590646830417,1.0688854877386078,1.3966717683920882
0.964737103684,0.4968760415361216,1.0642778757042435,1.403583186443635
0.966666666667,0.4983151244210379,1.0632969155080758,1.4050546267378863
0.981345905157,0.5092998431670186,1.0559078760200373,1.416138185969944
0.983329860456,0.5107894152776501,1.0549191096433002,1.4176213355350502
0.983333333333,0.5107920237694691,1.054917380872938,1.4176239286905932
0.987636938385,0.5140272181356776,1.052780559501355,1.4208291607479675
0.997571818436,0.5215164195362662,1.0478892022005326,1.4281661966992012
0.99848634979,0.5222072636621959,1.047441827744392,1.4288372583834121
1.0,0.5233512181912394,1.0467024363824786,1.4299463454262822
