Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.00082,17.74094265399617,0.00638,40.09189867199166
2,0.00539,17.50881818300695,0.00525,39.83604744100012
3,0.00629,17.823089202021947,0.00357,39.43047085497528
4,0.00712,17.811136290983995,0.00528,39.6302246459818
5,0.00324,17.501224924984854,0.00241,39.80757267100853
6,0.00348,17.761412671010476,0.00527,40.13368967102724
7,0.00584,17.814442881994182,0.00381,39.80023745200015
8,0.00483,17.40191780400346,0.0032,39.72766947600758
9,0.00243,17.420353761001024,0.00324,39.54526648399769
10,0.00465,17.745556992013007,0.0043,39.57776202898822
11,0.00315,17.558142896014033,0.00184,39.89942931800033
12,0.0026,17.46133428098983,0.00653,39.892989491985645
13,0.009,17.52134608500637,0.00948,40.4613972720108
14,0.00854,17.49623340999824,0.00258,39.845812065002974
15,0.00343,17.327626466023503,0.00578,40.047429447993636
16,0.00414,17.35954181299894,0.00457,39.91446440300206
17,0.00824,17.611117956985254,0.00225,39.86600573398755
18,0.00543,17.639562947995728,0.00148,39.79416433800361
19,0.0094,17.64657085199724,0.00455,40.14662334899185
20,0.00154,17.466542857000604,0.00388,39.80826468198211
21,0.00235,17.778359576012008,0.00427,39.75461106200237
22,0.00384,17.57772259801277,0.00566,39.88979458299582
23,0.00768,17.506948530004593,0.00238,39.637507830018876
24,0.00553,17.604465851996792,0.00428,39.88114492301247
25,0.00443,17.717589122999925,0.00338,39.946983279980486
26,0.00251,17.52346557198325,0.00204,40.15886054301518
27,0.00092,17.56625291198725,0.00721,39.67409149298328
28,0.00116,17.657384425983764,0.00209,39.780205777002266
29,0.00637,17.562216891004937,0.00113,40.058930172002874
30,0.00576,17.741623352019815,0.00232,39.753099307999946
