region_id,A_Cao,B_Ca,B_Cb,B_Cc,b
0,2.148741995664915,-8.61585254137227,-3.42518210815689,0.0,-5.30866052046664
1,2.148741995664915,-7.592914236370924,-4.029593003233081,0.0,-5.793807183788292
2,2.148741995664915,-6.808249520457281,-4.622543241645453,0.0,-6.197800219846414
3,2.148741995664915,-6.198198893218337,-5.198198893218338,0.0,-6.53606039202483
4,2.148741995664915,-5.716303900541982,-5.753815282538922,0.0,-6.821739769553127
5,2.148741995664915,-5.329349253435053,-6.288609512089832,0.0,-7.065435089049922
6,2.148741995664915,-5.013682134501348,-6.80292378490215,0.0,-7.275455289806969
