Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0041459999999999,0.0828382739676601,7.65893054114189,48.39944492340088,90.96861156702042
KKThPINN,0.005898,0.07399279950088881,9.72486200901214,7.446765885106288e-05,3.0587510776519777
