NN_Experiment_Error,KKThPINN_Experiment_Error
0.005513956776019907,0.012951439393274205
0.011536097357725667,0.013925562836614381
0.017573688210638722,0.018604790250520347
0.01725998164968169,0.012723205896339095
0.008405063932258412,0.011163416644189938
0.008675967483653051,0.013693006761871547
0.007283789440225153,0.011171148921866651
0.011824537333950813,0.014278110701747827
0.010126683990620475,0.01421708828985449
0.0076940339946750085,0.01132210578435391
0.009322547605148699,0.014275214345090513
0.013688773364421921,0.011430425476587947
0.00450068700963401,0.012740841349994916
0.010503059052890337,0.02656951135919198
0.017152038627370744,0.017776468865776412
0.005579176854385924,0.010782807561787426
0.006880825130411893,0.01133867902255639
0.009179759970764076,0.012247163800892252
0.011618140475534486,0.01188970223017682
0.012431434586369852,0.011870209606231278
0.013138154297529837,0.012010105986491793
0.012130316964164688,0.017231737044111375
0.010241029694518518,0.013086437615034611
0.006749065496549884,0.0162140717870613
0.006443159904264385,0.014657025076467963
0.011054959262341206,0.013110411644288245
0.011046962977294687,0.013122043409405022
0.00817466430291807,0.014417820456283923
0.008818088878377347,0.017027910960154408
0.014905460870847816,0.011979110946452258
0.012971569266299858,0.01084373569968082
0.009595736275102958,0.013844323455933174
0.007187384872394204,0.011356396686240893
0.04016527474644815,0.015800364832655258
0.011335276963227168,0.012140438068879945
0.014594582651257026,0.013846564580206812
0.013092114990278172,0.014553687327710872
0.009374940869699777,0.014195719054990464
0.013402837089531244,0.011358193503360852
0.009060224943355295,0.011370209989349678
0.008714652242575624,0.012791234912463477
0.01315293920099204,0.012561020478090806
0.010821040887624502,0.012835601971739339
0.012581374062440472,0.025683173386502427
0.07028012225612533,0.013006206591009439
0.016056560407853228,0.01385326762021687
0.013709714729753587,0.0112639963180846
0.014071474598387321,0.011180710511236758
0.013561501480516585,0.012692057529935283
0.01580239209710044,0.014047283808187589
