T,Ca,Cb_dataset,Cb_calc,Cb_diff
408.643216080402,0.4329744096345031,0.8659488192690203,0.8659488192690007,1.965094753586527e-14
410.2512562814071,0.4315919516465651,0.8631839032931451,0.8631839032931252,1.9872992140790302e-14
411.8592964824121,0.4302279957538629,0.8604559915077389,0.860455991507739,-1.1102230246251565e-16
413.4673366834171,0.4288817980573139,0.8577635961146103,0.8577635961146506,-4.030109579389318e-14
415.0753768844221,0.4275526789884817,0.855105357976965,0.8551053579769651,-1.1102230246251565e-16
416.6834170854272,0.4262400163118645,0.8524800326237153,0.8524800326237153,0.0
418.2914572864322,0.4249432389427782,0.8498864778855645,0.8498864778855231,4.141131881851834e-14
419.8994974874372,0.4236618214825142,0.8473236429650648,0.8473236429650649,-1.1102230246251565e-16
421.5075376884422,0.4223952793848192,0.8447905587696336,0.8447905587696337,-1.1102230246251565e-16
423.11557788944725,0.421143164677511,0.8422863293550246,0.8422863293550247,-1.1102230246251565e-16
424.7236180904523,0.4199050621735867,0.8398101243471321,0.839810124347175,-4.285460875053104e-14
426.3316582914573,0.4186805861128482,0.837361172225715,0.837361172225715,0.0
427.9396984924623,0.4174693771833123,0.8349387543666662,0.8349387543666663,-1.1102230246251565e-16
429.54773869346735,0.4162710998773103,0.8325421997545748,0.8325421997546627,-8.79296635503124e-14
431.1557788944724,0.4150854401428659,0.8301708802857429,0.830170880285743,-1.1102230246251565e-16
432.7638190954774,0.413912103295714,0.8278242065913435,0.8278242065914326,-8.915090887740007e-14
434.3718592964824,0.4127508121615558,0.8255016243231289,0.8255016243231299,-9.992007221626409e-16
435.97989949748745,0.4116013054216809,0.8232026108433578,0.8232026108433579,-1.1102230246251565e-16
437.5879396984925,0.4104633361384189,0.8209266722767956,0.8209266722767955,1.1102230246251565e-16
439.1959798994975,0.4093366704398089,0.8186733408796962,0.8186733408795125,1.837419105754634e-13
440.8040201005025,0.408221086345072,0.8164421726900993,0.8164421726900993,0.0
442.4120603015076,0.4071163727151136,0.8142327454302744,0.8142327454302781,-3.774758283725532e-15
444.0201005025126,0.4060223283135279,0.8120446566270655,0.8120446566270134,5.206945985491984e-14
445.6281407035176,0.4049387609655663,0.8098775219312091,0.8098775219312093,-2.220446049250313e-16
447.2361809045226,0.4038654868049796,0.807730973610016,0.807730973610016,0.0
448.84422110552765,0.4028023295974051,0.8056046591949156,0.8056046591949158,-1.1102230246251565e-16
450.4522613065327,0.4017491201333826,0.8034982402666938,0.8034982402666938,0.0
452.0603015075377,0.4007056956818487,0.8014113913636851,0.8014113913636851,0.0
453.6683417085427,0.3996718994990945,0.7993437989982584,0.7993437989981488,1.0957901253050295e-13
455.27638190954775,0.3986475803853391,0.7972951607707758,0.7972951607707758,0.0
456.8844221105528,0.3976325922855128,0.7952651845709634,0.7952651845709634,0.0
458.4924623115578,0.3966267939277106,0.7932535878553774,0.7932535878553775,-1.1102230246251565e-16
460.1005025125628,0.3956300484972314,0.7912600969944972,0.7912600969944972,0.0
461.7085427135679,0.3946422233407659,0.789284446681558,0.7892844466815581,-1.1102230246251565e-16
463.3165829145729,0.3936631896983399,0.7873263793965204,0.7873263793965204,0.0
464.9246231155779,0.3926928224598106,0.7853856449195736,0.7853856449195735,1.1102230246251565e-16
466.5326633165829,0.3917309999440593,0.7834619998883159,0.7834619998883181,-2.220446049250313e-15
468.140703517588,0.3907776036975763,0.7815552073950629,0.78155520739507,-7.105427357601002e-15
469.748743718593,0.389832518310258,0.7796650366203397,0.7796650366203397,0.0
471.356783919598,0.3888956312484644,0.7777912624970091,0.7777912624970091,0.0
472.964824120603,0.3879668327018917,0.7759336654037797,0.7759336654037797,0.0
474.5728643216081,0.3870460154426821,0.7740920308851638,0.7740920308851685,-4.773959005888173e-15
476.1809045226131,0.3861330746969839,0.7722661493939467,0.7722661493939468,-1.1102230246251565e-16
477.7889447236181,0.3852279080272598,0.7704558160542985,0.7704558160542985,0.0
479.3969849246231,0.3843304152226299,0.7686608304453079,0.7686608304453079,0.0
481.00502512562815,0.3834404981996979,0.7668809963995894,0.7668809963995895,-1.1102230246251565e-16
482.6130653266332,0.3825580609094116,0.7651161218190274,0.7651161218190274,0.0
484.2211055276382,0.3816830092518097,0.7633660185035618,0.7633660185035618,0.0
485.8291457286432,0.3808152509965661,0.7616305019931542,0.7616305019931542,0.0
487.43718592964825,0.3799546957098386,0.7599093914206013,0.7599093914206116,-1.0325074129013956e-14
489.0452261306533,0.3791012546871145,0.7582025093740133,0.7582025093740135,-1.1102230246251565e-16
490.6532663316583,0.3782548408865007,0.756509681772857,0.7565096817728572,-1.1102230246251565e-16
492.2613065326633,0.377415368872783,0.7548307377462892,0.7548307377462974,-8.215650382226158e-15
493.8693467336684,0.3765827547613593,0.7531655095232189,0.753165509523227,-8.104628079763643e-15
495.4773869346734,0.3757569161652347,0.7515138323299879,0.7515138323299879,0.0
497.0854271356784,0.3749377721468941,0.7498755442929195,0.7498755442929257,-6.217248937900877e-15
498.6934673366834,0.3741252431737579,0.7482504863462621,0.748250486346262,1.1102230246251565e-16
500.3015075376885,0.3733192510737254,0.7466385021491165,0.7466385021480146,1.1018963519404679e-12
501.9095477386935,0.3725197189980964,0.7450394379959813,0.7450394379959813,0.0
503.5175879396985,0.3717265713780591,0.7434531427569818,0.7434531427569818,0.0
505.1256281407035,0.3709397338955452,0.7418794677879986,0.7418794677879986,0.0
506.73366834170855,0.370159133438977,0.7403182668781739,0.7403182668781739,0.0
508.3417085427136,0.3693846980842212,0.7387693961709069,0.7387693961709071,-2.220446049250313e-16
509.9497487437186,0.3686163570563693,0.7372327141099982,0.7372327141099984,-1.1102230246251565e-16
511.5577889447236,0.3678540406935626,0.735708081388231,0.7357080813882442,-1.3211653993039363e-14
513.1658291457286,0.3670976804370647,0.7341953608739575,0.7341953608739575,0.0
514.7738693467337,0.366347208788244,0.7326944175744174,0.7326944175744177,-2.220446049250313e-16
516.3819095477387,0.3656025592899503,0.7312051185784761,0.7312051185784867,-1.0547118733938987e-14
517.9899497487437,0.3648636665041126,0.7297273330063281,0.7297273330063281,0.0
519.5979899497488,0.364130465982644,0.728260931968871,0.7282609319688711,-1.1102230246251565e-16
521.2060301507538,0.3634028942584369,0.7268057885100616,0.7268057885100616,0.0
522.8140703517588,0.3626808887960166,0.7253617775921067,0.7253617775921068,-1.1102230246251565e-16
524.4221105527638,0.3619643880087504,0.7239287760166622,0.7239287760166622,0.0
526.0301507537688,0.3612533312079026,0.7225066624164842,0.7225066624164843,-1.1102230246251565e-16
527.6381909547739,0.3605476586013748,0.7210953171995543,0.7210953171995809,-2.653433028854124e-14
529.2462311557789,0.3598473112629214,0.7196946225249298,0.7196946225249299,-1.1102230246251565e-16
530.8542713567839,0.3591522311259739,0.718304462255463,0.7183044622554867,-2.375877272697835e-14
532.462311557789,0.3584623609639442,0.7169247219265255,0.7169247219265253,1.1102230246251565e-16
534.070351758794,0.3577776443640025,0.7155552887221951,0.7155552887221951,0.0
535.678391959799,0.3570980257174631,0.7141960514370643,0.7141960514370643,0.0
537.286432160804,0.3564234502159452,0.7128469004334026,0.7128469004334026,0.0
538.894472361809,0.3557538638158127,0.7115077276315942,0.7115077276315943,-1.1102230246251565e-16
540.5025125628141,0.3550892132322321,0.7101784264723073,0.7101784264723072,1.1102230246251565e-16
542.1105527638191,0.354429445935478,0.7088588918776703,0.7088588918776703,0.0
543.7185929648242,0.3537745101217173,0.7075490202391992,0.7075490202391993,-1.1102230246251565e-16
545.3266331658292,0.3531243546953487,0.7062487093953231,0.7062487093953231,0.0
546.9346733668342,0.352478929286707,0.704957858574633,0.704957858574633,0.0
548.5427135678392,0.3518381842042301,0.7036763684057374,0.7036763684057373,1.1102230246251565e-16
550.1507537688442,0.3512020704382254,0.7024041408764863,0.7024041408764864,-1.1102230246251565e-16
551.7587939698492,0.3505705396532668,0.7011410793055542,0.7011410793055541,1.1102230246251565e-16
553.3668341708543,0.3499435441646608,0.6998870883308391,0.6998870883308392,-1.1102230246251565e-16
554.9748743718593,0.3493210369392875,0.6986420738743381,0.6986420738743776,-3.952393967665557e-14
556.5829145728644,0.3487029715675047,0.6974059431370293,0.6974059431370294,-1.1102230246251565e-16
558.1909547738694,0.3480893022755109,0.696178604553508,0.696178604553508,0.0
559.7989949748744,0.3474799839046082,0.694959967781283,0.694959967781283,0.0
561.4070351758794,0.3468749718556084,0.6937499437250837,0.6937499437250839,-2.220446049250313e-16
563.0150753768844,0.3462742222015527,0.6925484443938088,0.6925484443938088,0.0
564.6231155778894,0.3456776915246445,0.6913553830339,0.6913553830339,0.0
566.2311557788945,0.3450853370067277,0.6901706740098484,0.6901706740098484,0.0
567.8391959798995,0.3444971164011483,0.6889942328039463,0.6889942328039462,1.1102230246251565e-16
569.4472361809046,0.3439129880073969,0.6878259760138866,0.6878259760138866,0.0
571.0552763819096,0.3433329106697568,0.6866658213269504,0.6866658213269504,0.0
572.6633165829146,0.3427568437593757,0.6855136875113511,0.6855136875113511,0.0
574.2713567839196,0.3421847471891161,0.6843694943753573,0.6843694943753574,-1.1102230246251565e-16
575.8793969849246,0.3416165813887191,0.6832331627666475,0.6832331627666475,0.0
577.4874371859296,0.3410523072875121,0.6821046145646517,0.6821046145646515,1.1102230246251565e-16
579.0954773869347,0.3404918863226469,0.6809837726478599,0.68098377264786,-1.1102230246251565e-16
580.7035175879397,0.3399352804357846,0.6798705608731953,0.6798705608731954,-1.1102230246251565e-16
582.3115577889448,0.3393824520442902,0.6787649040813407,0.6787649040813408,-1.1102230246251565e-16
583.9195979899498,0.3388333640461862,0.6776667280687881,0.677666728068788,1.1102230246251565e-16
585.5276381909548,0.3382879797966845,0.6765759595887558,0.6765759595887558,0.0
587.1356783919598,0.3377462631311732,0.6754925263060946,0.6754925263060947,-1.1102230246251565e-16
588.7437185929648,0.3372081783796645,0.6744163567611615,0.6744163567611616,-1.1102230246251565e-16
590.3517587939698,0.3366736902442211,0.6733473804711304,0.6733473804711304,0.0
591.9597989949749,0.3361427639003382,0.6722855278077626,0.6722855278077626,0.0
593.5678391959799,0.3356153649923911,0.671230729981501,0.6712307299815011,-1.1102230246251565e-16
595.175879396985,0.3350914595536661,0.6701829191013607,0.6701829191013606,1.1102230246251565e-16
596.78391959799,0.3345710140437333,0.6691420281178767,0.6691420281178767,0.0
598.391959798995,0.3340539953774962,0.6681079907747186,0.6681079907747186,0.0
600.0,0.3335403708344933,0.6670807416804239,0.6670807416804239,0.0
