NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL
0.08137217603860054,13831.847325892191,12741.299615275771,0.056708757883792274,0.0004159716896456561,47.880845962776704
0.039839881605749215,4269.4120751060345,4366.414507187598,0.050363435288863445,0.00046328525290543744,18.630025825441418
0.05101537811082326,6261.494686667045,6230.3818167137215,0.05707711998510598,0.00046094506544707467,31.24737103376708
0.053908350505125595,9354.867119951143,9052.113265725053,0.049207380345636056,0.0004152325410761794,37.202512104486956
0.029682263285008493,4223.141259713251,4296.711502810984,0.061353027221310565,0.00046382797340438486,117.01474443012452
0.06438669762184149,10267.935911314145,9768.039946451901,0.04830413452758166,0.00041070490496109696,12.024196086154376
0.10206391317990789,21544.49958697766,18112.23186590812,0.03892324254108586,0.000418814778715534,8.069518345829838
0.09269110545332909,16164.638290645453,14423.312244183502,0.06389982808868419,0.0004155065655772289,81.0473325892391
0.07345673697285965,14815.59270321839,13337.849737462844,0.053080528772599514,0.0004087607299008462,10.867436359732311
0.07679237987771236,10434.267578565985,9890.44281107747,0.0683350565910125,0.0004074061675695208,86.82685477205564
0.04743934095960897,5820.299498719013,5812.031696449965,0.030748732588156837,0.00041035023712140565,9.46609540543593
0.05336484917147322,4205.495038362512,4297.144712953817,0.0520599777484596,0.00041288541348575924,103.55828455981418
0.045617189466469865,4140.307305528975,4218.344338507853,0.04562495689410318,0.0004615852161125975,23.383549702159595
0.03607318310169921,745.5092919800287,792.8935205705982,0.07211698597886,0.000453263047583276,38.47783034187266
0.07578223003814046,14296.41830058672,12903.615502294244,0.06496435177554907,0.00046265920526223595,14.776372273137104
0.07001220364649985,11376.466396831918,10697.681751518949,0.06551796648835237,0.0004059443707883676,50.699789698498904
0.05770840730694278,5910.237033793644,5885.384887397942,0.06615904013380056,0.0004097265763465569,84.57642028263356
0.07299884151538674,13182.298709899474,12112.540860425084,0.04999492175908568,0.0004511663084980623,8.982301475881377
0.08483970348046682,10266.972640614264,9783.971195601041,0.05152222689812756,0.00045276622465848356,12.689522448370719
0.08258537102436893,13296.339080332331,12188.462447648495,0.05174257918493319,0.00045228377481802495,63.47714111716288
0.052581329016903725,6510.099421576415,6433.95371462041,0.054207445456692434,0.00045528053588031865,20.91231730531462
0.04080346118720644,2051.938135466693,2149.659598877346,0.0706346178418505,0.00046341130203835553,57.24511391195708
0.044876806363932605,2814.2646360955605,2904.8457654169597,0.07840452035525532,0.0004100819058456194,102.65247058958057
0.04982107579696918,8216.784218982853,7972.775113658612,0.06953653840216249,0.00045356359698890084,65.91454118637506
0.06618192595096858,9495.714979542046,9055.682969695077,0.057387848198718776,0.00046329518979457536,42.12238651923586
0.06505569951011701,12943.444898228734,12033.61580808069,0.06311901018101276,0.00045491771921245857,60.08784419074544
0.0749937277135548,14381.816217387972,13084.23746004533,0.06032064283709423,0.00041003057144177257,17.079763066208947
0.06723948128608534,5781.121917782727,5831.874520201545,0.052022466201934785,0.00041540168771027537,15.517807381618297
0.0831158281217516,12191.74316832703,11284.461491925773,0.05765723449171029,0.0004154229587052319,13.330200799939242
0.051211908974099524,4859.161840498057,4911.165655478157,0.05482143184679383,0.00046094726906449016,39.59278604615496
0.04958225453799667,3389.6027675532887,3480.5242008124956,0.05630155678404051,0.000454649303278265,25.92648579272548
0.056515746841094505,423.7771955968615,425.81396226473225,0.04223512796747817,0.00045404754558773874,15.805030143591502
0.04579651685513981,8307.242073326846,8097.844424317824,0.05495668479590291,0.00046280833696634083,25.189390193738525
0.04175032402446418,5028.55120026915,5118.762958981442,0.027114317396827656,0.00041720379317040327,7.958008836626746
0.09306232925843172,19090.80128424301,16358.416503660961,0.06512483492920347,0.0004075963791642497,78.02923118806288
0.044571496485748,2921.144852307348,3025.7818006261564,0.04411904137482064,0.0004089368546599248,19.03920751062281
0.04838962133334687,6283.653691965035,6273.839198855931,0.0727920755430267,0.0004179780993854685,8.734424056339462
0.0643369692717019,8254.616532605172,7990.71632273194,0.05315396139072363,0.00041934298370925306,8.346095767285142
0.054764903215568025,1885.3999380522923,2045.530772154299,0.06405286437940076,0.00041897133242299204,19.08310393472453
0.08578787183435002,16684.97814336924,14860.07361409724,0.05897468273186989,0.00041721924865171074,9.105969240960377
0.028561752604683355,4949.195427773795,4994.158874576482,0.0620989693305192,0.00040727515877599297,66.92221691183335
0.04880503289972861,4053.098307467284,4176.118604181778,0.069054351133563,0.00040864764086162575,67.46718648975691
0.06885345760558778,7436.256245511597,7263.250703123952,0.06261426033872988,0.00041681791709466794,41.47616647569279
0.08858794104232137,16382.961898697093,14528.775961604284,0.058060199580690405,0.0004142415494843605,9.213708566606215
0.07345577065101998,15393.335142813386,13940.65112640634,0.03993517381678087,0.00046095268394290886,21.6428882097932
0.043953695496752626,271.1219409789747,277.224003364756,0.04829328723504814,0.0004536851934253762,7.961912641719356
0.059852637159346286,8823.462444620476,8596.965970083584,0.075940960379516,0.0004550902745031655,67.67167517848272
0.09548071701539335,19536.227377385596,16710.290253509225,0.03494725484053049,0.00041533186341898205,9.15906570505203
0.06937632814857134,5673.406330129822,5708.476451065173,0.03380767380282125,0.00040649325861234564,12.494287088147269
0.06444567347993826,12070.345170824123,11246.62778639384,0.06222067178762743,0.00040784033107857783,17.323769226560653
