Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0038,0.0741379527066621,8.132137686945498,91.58238983154295,119.99450302124023
KKThPINN,0.0062,0.07739267289068635,11.311672860989347,3.822147846221924e-06,0.970228761434555
