Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0044,0.0668223376082083,11.70992871420458,58.55306243896485,79.37645530700684
KKThPINN,0.0068,0.07800838588681519,15.280524400994182,1.9158635495841736e-06,1.0774638950824738
