NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL
0.07898161535614436,2584.275847221766,2816.8816118852164,0.06092176400574671,5.2282588924867925e-09,110.93627639874444
0.09200362697107584,27537.364856437955,38369.31279117447,0.07341749780048705,5.243242817698501e-09,804.7831611858329
0.07595283849817609,2594.908135820846,2891.131479705581,0.0620970078957884,5.21544070153368e-09,11.871338963392777
0.10223209267712757,37553.94683112906,57179.103238350806,0.06187735340056913,5.2315330734131745e-09,203.61291238704493
0.08344220885460248,13139.730273510417,12639.531540856751,0.06286003838626839,5.234091027261911e-09,272.6861251114677
0.08006336842110438,12943.789871863955,12528.302503817951,0.06345339171512648,5.218041287946562e-09,16.009435339662083
0.09029707854582343,29121.546990218332,41203.13555081085,0.0623524055416101,5.232979738423183e-09,168.08022296810668
0.078306157184216,4949.908536763631,5234.714537755537,0.05979317046972248,5.222034538121534e-09,55.9063203021919
0.0772208619865089,5656.876018631308,6350.951086406694,0.08328195481815172,5.238482181368908e-09,582.9090295182784
0.08664767800528402,18672.590773821204,23978.17272859555,0.05945197330439819,5.222384125147528e-09,20.143958394107464
0.09795118920855998,22030.050742373034,28355.91151565261,0.06296296643663199,5.218359611092182e-09,30.292708365068997
0.07755337287422215,10678.467201496638,12473.436084348088,0.062431553532208896,5.234449140800734e-09,277.230508879994
0.09972830265420843,35504.59150979489,53093.93465824792,0.05959771540184459,5.212163678436354e-09,12.88351932127757
0.09230928603758258,28667.146155805523,40276.29712893159,0.05910223881623859,5.218368137605012e-09,32.60683524578946
0.08034653463930555,8184.120206515426,9587.710323639838,0.06042797236233397,5.22385352752508e-09,21.852747502113253
0.07742740064507277,5203.319234609185,5468.7222814554725,0.06014722480243172,5.230066513206566e-09,106.99724611821264
0.08308989403124839,21647.801693536578,28434.33055023881,0.06346168017874161,5.2330110023035555e-09,393.513145203717
0.0858411268699678,17807.334761706206,22699.820396500436,0.0671918732321839,5.234460509484506e-09,369.4084146793078
0.08878549663969734,22906.722084224526,30598.656367968728,0.06001048845086265,5.224205956722017e-09,17.554112213884345
0.08160465314165755,13514.186984762666,12935.33106236273,0.06379703281948183,5.232618782713416e-09,227.0952325104031
0.07715745510280604,4472.965839131857,4800.468950103138,0.059235407570292935,5.219465215589026e-09,37.89736763393343
0.07657561975911507,8150.675258537696,8318.217319606523,0.05884080681593614,5.224242904944276e-09,47.56646182138567
0.079850583338032,1492.431319151086,1572.4476136936028,0.060138596187345364,5.225672516928626e-09,58.41787227240242
0.07610180725068202,2050.529430493826,1704.6131013566442,0.07152568370273146,5.2315103360456305e-09,125.92104712644989
0.08029413840303967,4595.63793856082,5026.1475052286605,0.07436509920173723,5.240292644259625e-09,541.1786108065635
0.08016190240847022,4088.2719422309556,4279.751835991685,0.061784048569688055,5.2322663535164795e-09,186.70438359105174
0.07643609891540874,5257.148648583132,5455.683403747545,0.0692253455462623,5.235188105245925e-09,372.20092047767173
0.07608638713496142,2037.6823650444671,2233.520258602189,0.06621369297632965,5.2384963922236235e-09,548.2464007112004
0.07564927836598291,8668.519582313183,8833.319150971927,0.06236896183125255,5.219459531247139e-09,51.345382329764185
0.09117151922857497,26538.28797613748,36249.71254219195,0.059002757603686735,5.224211641063903e-09,34.985825095593306
0.0853352465437756,15010.206363431533,14257.077862826376,0.06120104422373305,5.227141919306177e-09,74.62018398870936
0.07677298815714238,3755.4317412373675,4170.8041953867705,0.07263284035124319,5.232647204422847e-09,293.36743548196046
0.08318624834531235,2716.533613269936,2670.59752197533,0.06293468317667705,5.2311664333615225e-09,187.8383981868297
0.07685323892476724,8547.246560271524,9755.279810553817,0.061387531301915495,5.227133392793348e-09,62.49668091075099
0.08649165675359559,19040.678231332062,24544.240597000557,0.06262791614647487,5.2329882649360115e-09,187.70116049328072
0.08887825891930137,16058.088735128229,19803.87514325341,0.060732421738340044,5.227139077135235e-09,49.10038031774224
0.07711940319420768,2180.6339339724846,2407.651718211203,0.06039802795940046,5.227130550622405e-09,68.34481391492855
0.07681739441497913,10498.124734983052,12489.259223864085,0.06888016673754613,5.2300551445227935e-09,116.37172144129934
0.07687997818740094,1665.0139293621883,1841.2903769516074,0.058913798462196666,5.226809385305842e-09,97.7020140879062
0.07632823012727664,3047.421361137144,3367.057137044109,0.05913641389151098,5.219459531247139e-09,38.91571036011423
0.07862207653859425,10481.970005989733,12261.398643052242,0.062156569058635196,5.2315217047294025e-09,163.8799898859551
0.07842156251386836,3046.1288068156214,3127.990675699229,0.06496518472851817,5.22385352752508e-09,26.60372662335405
0.07706919636537786,3734.102418829562,4084.7350440088135,0.06259991008582276,5.228599952999957e-09,99.1050326669912
0.093628479045655,30221.439047792264,43118.03625498146,0.05966172563057397,5.227133392793348e-09,54.979486559958595
0.078950581411297,8115.201651199104,9029.379681772218,0.0630969333576832,5.222764976053895e-09,85.7858177632202
0.09151856682714331,30573.766417509305,43776.40767850887,0.060283444786219824,5.217998655382417e-09,16.07793116033843
0.08492300655686684,21395.914178724783,28275.878222443356,0.06118090374841689,5.231527389071289e-09,177.52563822458137
0.08037082438903084,18744.386456010914,24222.14800090187,0.06375131947392143,5.218368137605012e-09,11.601779897208338
0.07238713285165284,4830.539338401939,5232.536517034437,0.060485542869484384,5.218379506288784e-09,9.726007332268107
0.07766591346371539,2703.708569403606,2836.2946635896806,0.06134452612580445,5.214715947943205e-09,29.83172444244649
