batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
2,8,0.39220788260659467,0.6262650258529489,0.39220788260659467,0.6262650258529489
-1,8,0.39220788260659467,0.6297887031106887,0.39220788260659467,0.6297887031106887
2,8,0.0005774597998204465,0.024030393251473155,0.0005774597998204465,0.024030393251473155
-1,8,0.0005774597998204465,0.05890781372783306,0.0005774597998204465,0.05890781372783306
2,8,0.0005578315467573702,0.02361845775569121,0.0005578315467573702,0.02361845775569121
-1,8,0.0005578315467573702,0.062639451387843,0.0005578315467573702,0.062639451387843
2,8,0.0053308503702282906,0.07301267266871067,0.0053308503702282906,0.07301267266871067
-1,8,0.0053308503702282906,0.0648161132404092,0.0053308503702282906,0.0648161132404092
2,8,0.3997805714607239,0.6322820347445622,0.3997805714607239,0.6322820347445622
-1,8,0.3997805714607239,0.6307896043049258,0.3997805714607239,0.6307896043049258
2,8,0.00047105131670832634,0.02170371665656199,0.00047105131670832634,0.02170371665656199
-1,8,0.00047105131670832634,0.03392877942926091,0.00047105131670832634,0.03392877942926091
2,8,0.00033316901019389024,0.018252917854247038,0.00033316901019389024,0.018252917854247038
-1,8,0.00033316901019389024,0.05865919486739122,0.00033316901019389024,0.05865919486739122
2,8,0.00020086909529628026,0.01417282947390112,0.00020086909529628026,0.01417282947390112
-1,8,0.00020086909529628026,0.04367933565905973,0.00020086909529628026,0.04367933565905973
