batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
2,8,0.3913929683491747,0.6256140730108096,0.3913929683491747,0.6256140730108096
-1,8,0.3913929683491747,0.6296808648219666,0.3913929683491747,0.6296808648219666
2,8,0.0058199580019067205,0.07628864923372757,0.0058199580019067205,0.07628864923372757
-1,8,0.0058199580019067205,0.06353100559440596,0.0058199580019067205,0.06353100559440596
2,8,0.40121328830718994,0.6334139944042837,0.40121328830718994,0.6334139944042837
-1,8,0.40121328830718994,0.6309791663791611,0.40121328830718994,0.6309791663791611
2,8,0.011262195184826851,0.10612349025935235,0.011262195184826851,0.10612349025935235
-1,8,0.011262195184826851,0.06772657314553036,0.011262195184826851,0.06772657314553036
2,8,0.0005346402176655829,0.023122288331079665,0.0005346402176655829,0.023122288331079665
-1,8,0.0005346402176655829,0.060956261984786785,0.0005346402176655829,0.060956261984786785
2,8,0.2782454192638397,0.5274897337994738,0.2782454192638397,0.5274897337994738
-1,8,0.2782454192638397,0.6145239305613984,0.2782454192638397,0.6145239305613984
2,8,0.00216076328071325,0.04648401102221333,0.00216076328071325,0.04648401102221333
-1,8,0.00216076328071325,0.06115105886644437,0.00216076328071325,0.06115105886644437
2,8,0.020430046639974494,0.14293371414741343,0.020430046639974494,0.14293371414741343
-1,8,0.020430046639974494,0.08401076044676466,0.020430046639974494,0.08401076044676466
