batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
2,8,0.008867617069512305,0.09416802572801612,0.008867617069512305,0.09416802572801612
-1,8,0.008867617069512305,0.05685068053393166,0.008867617069512305,0.05685068053393166
2,8,0.0012461726898785747,0.03530117122530887,0.0012461726898785747,0.03530117122530887
-1,8,0.0012461726898785747,0.05792321113081105,0.0012461726898785747,0.05792321113081105
2,8,0.330183207988739,0.5746157046137349,0.330183207988739,0.5746157046137349
-1,8,0.330183207988739,0.6215274504146271,0.330183207988739,0.6215274504146271
2,8,0.005448481999337673,0.07381383338736495,0.005448481999337673,0.07381383338736495
-1,8,0.005448481999337673,0.0650021094849519,0.005448481999337673,0.0650021094849519
2,8,0.001246101688593626,0.03530016556042798,0.001246101688593626,0.03530016556042798
-1,8,0.001246101688593626,0.026801325393982296,0.001246101688593626,0.026801325393982296
2,8,0.006030400283634663,0.07765565197482191,0.006030400283634663,0.07765565197482191
-1,8,0.006030400283634663,0.04762714366703298,0.006030400283634663,0.04762714366703298
2,8,0.001318496317933062,0.03631110460910081,0.001318496317933062,0.03631110460910081
-1,8,0.001318496317933062,0.05995446691358883,0.001318496317933062,0.05995446691358883
2,8,0.000310745841648679,0.017627984616758633,0.000310745841648679,0.017627984616758633
-1,8,0.000310745841648679,0.062114855197748266,0.000310745841648679,0.062114855197748266
