batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
2,8,7.648780029022568e-05,0.00874573040347264,7.648780029022568e-05,0.00874573040347264
-1,8,7.648780029022568e-05,0.06054508402334396,7.648780029022568e-05,0.06054508402334396
2,8,0.010316776056386152,0.10157153172216196,0.010316776056386152,0.10157153172216196
-1,8,0.010316776056386152,0.06999055084524587,0.010316776056386152,0.06999055084524587
2,8,0.33871427178382874,0.5819916423659611,0.33871427178382874,0.5819916423659611
-1,8,0.33871427178382874,0.6226702341944801,0.33871427178382874,0.6226702341944801
2,8,0.0010463986545801163,0.03234808579468214,0.0010463986545801163,0.03234808579468214
-1,8,0.0010463986545801163,0.058339908224350534,0.0010463986545801163,0.058339908224350534
2,8,0.3261220157146454,0.5710709375503584,0.3261220157146454,0.5710709375503584
-1,8,0.3261220157146454,0.6209823620477729,0.3261220157146454,0.6209823620477729
2,8,0.00044359368621371686,0.02106166389945763,0.00044359368621371686,0.02106166389945763
-1,8,0.00044359368621371686,0.026617947791889512,0.00044359368621371686,0.026617947791889512
2,8,0.0008710071130639651,0.02951282963499036,0.0008710071130639651,0.02951282963499036
-1,8,0.0008710071130639651,0.058077012447028925,0.0008710071130639651,0.058077012447028925
2,8,0.0007702687441499408,0.027753715862023607,0.0007702687441499408,0.027753715862023607
-1,8,0.0007702687441499408,0.040542534616592685,0.0007702687441499408,0.040542534616592685
