batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
2,8,0.44473012110424714,0.666880889742874,0.44473012110424714,0.666880889742874
-1,8,0.44473012110424714,0.6367004923683651,0.44473012110424714,0.6367004923683651
2,8,0.012759377137937844,0.1129574129392925,0.012759377137937844,0.1129574129392925
-1,8,0.012759377137937844,0.0722242888045006,0.012759377137937844,0.0722242888045006
2,8,0.3509182929992676,0.5923835691503163,0.3509182929992676,0.5923835691503163
-1,8,0.3509182929992676,0.6243013848460225,0.3509182929992676,0.6243013848460225
2,8,0.008918658830225468,0.09443865114573306,0.008918658830225468,0.09443865114573306
-1,8,0.008918658830225468,0.06934800960771842,0.008918658830225468,0.06934800960771842
2,8,0.0017554304795339704,0.04189785769623514,0.0017554304795339704,0.04189785769623514
-1,8,0.0017554304795339704,0.06544050440408503,0.0017554304795339704,0.06544050440408503
2,8,0.0007911226130090654,0.02812690194474083,0.0007911226130090654,0.02812690194474083
-1,8,0.0007911226130090654,0.03337581252302685,0.0007911226130090654,0.03337581252302685
2,8,0.005349956403497211,0.0731433961714741,0.005349956403497211,0.0731433961714741
-1,8,0.005349956403497211,0.06470694960776678,0.005349956403497211,0.06470694960776678
2,8,0.008800931508014717,0.0938132800194872,0.008800931508014717,0.0938132800194872
-1,8,0.008800931508014717,0.05641461648891783,0.008800931508014717,0.05641461648891783
