Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0047,0.0699917959803103,11.918678098358214,53.57860565185547,75.61933898925781
KKThPINN,0.0082,0.05897786577415416,15.727654363960028,1.1996580724371597e-05,0.7704413682222366
