Temperature (T),Ca,Cb,kfCa,krCb2
350.0,0.32454298755051997,0.67545701244948,1.5241045473824157,0.05241045473824158
351.2562814070352,0.31197724577112074,0.6880227542288794,1.5999722558178013,0.05999722558178012
352.51256281407035,0.3003177986431935,0.6996822013568065,1.684109962768203,0.06841099627682025
353.76884422110555,0.28951078764931004,0.71048921235069,1.7772071887595626,0.07772071887595622
355.0251256281407,0.27950137966434563,0.7204986203356543,1.880010348307212,0.0880010348307212
356.2814070351759,0.2702349344860997,0.7297650655139003,1.9933275295482311,0.0993327529548231
357.53768844221105,0.2616579075496121,0.7383420924503878,2.118033401043452,0.11180334010434519
358.79396984924625,0.25371852406451245,0.7462814759354875,2.255074272801496,0.12550742728014966
360.0502512562814,0.24636726061906616,0.7536327393809338,2.405473340498876,0.14054733404988762
361.3065326633166,0.2395571681454569,0.7604428318545431,2.570336142420666,0.1570336142420666
362.56281407035175,0.233244066875856,0.766755933124144,2.750856258310921,0.1750856258310921
363.81909547738695,0.22738664014137422,0.7726133598586258,2.9483212784745576,0.1948321278474557
365.0753768844221,0.22194644998738153,0.7780535500126186,3.1641190703845763,0.21641190703845764
366.3316582914573,0.2168878938609989,0.7831121061390011,3.399744368907842,0.23997443689078427
367.58793969849245,0.21217811822179808,0.7878218817782019,3.656805715188892,0.2656805715188892
368.84422110552765,0.20778690190943988,0.7922130980905602,3.9370327682976685,0.29370327682976693
370.1005025125628,0.20368651949459438,0.7963134805054056,4.242284012986843,0.3242284012986843
371.356783919598,0.19985159263144306,0.8001484073685569,4.574554886333682,0.3574554886333682
372.61306532663315,0.1962589355917749,0.803741064408225,4.935986345652352,0.39359863456523514
373.86934673366835,0.19288739965258142,0.8071126003474185,5.3288738998472605,0.43288738998472603
375.1256281407035,0.18971771978834098,0.810282280211659,5.7556771263163435,0.4755677126316344
376.3819095477387,0.1867323661434329,0.8132676338565672,6.219029695587919,0.5219029695587919
377.63819095477385,0.1839154019897968,0.8160845980102032,6.7217499260646685,0.5721749926064669
378.89447236180905,0.18125234927449993,0.8187476507255002,7.266851891540589,0.6266851891540588
380.1507537688442,0.17873006240021783,0.8212699375997822,7.857557104526574,0.6857557104526575
381.4070351758794,0.1763366105321128,0.8236633894678872,8.497306798864548,0.7497306798864548
382.6633165829146,0.17406116846483993,0.8259388315351601,9.189774835604968,0.818977483560497
383.91959798994975,0.17189391589469538,0.8281060841053046,9.938881256667123,0.8938881256667124
385.1758793969849,0.1698259448089962,0.8301740551910037,10.748806511382035,0.9748806511382034
386.4321608040201,0.16784917461514415,0.8321508253848559,11.624006381626174,1.0624006381626172
387.6884422110553,0.16595627457538492,0.8340437254246151,12.569227631889456,1.1569227631889454
388.94472361809045,0.16414059308206816,0.8358594069179318,13.589524411273148,1.2589524411273145
390.20100502512565,0.16239609329578916,0.8376039067042109,14.690275435079629,1.3690275435079629
391.4572864321608,0.1607172946701231,0.8392827053298769,15.87720197433564,1.4877201974335639
392.713567839196,0.15909921989789746,0.8409007801021025,17.156386682278548,1.6156386682278547
393.96984924623115,0.1575373468319424,0.8424626531680577,18.53429328752799,1.753429328752799
395.22613065326635,0.15602756495575182,0.8439724350442482,20.01778718436627,1.901778718436627
396.4824120603015,0.1545661360047146,0.8454338639952854,21.614156951250994,2.0614156951250995
397.7386934673367,0.1531496583651172,0.8468503416348827,23.33113682939042,2.2331136829390417
398.99497487437185,0.15177503490515404,0.848224965094846,25.17693019391504,2.4176930193915043
400.25125628140705,0.15043944391883257,0.8495605560811674,27.160234050886146,2.616023405088615
401.5075376884422,0.14914031288956944,0.8508596871104306,29.290264594085887,2.8290264594085888
402.7638190954774,0.1478752948050053,0.8521247051949947,31.576783856237057,3.0576783856237055
404.02010050251255,0.14664224677798826,0.8533577532220118,34.03012749000167,3.303012749000167
405.27638190954775,0.14543921075057697,0.854560789249423,36.661233714807736,3.5661233714807734
406.5326633165829,0.14426439607832953,0.8557356039216705,39.48167346624253,3.848167346624253
407.7889447236181,0.14311616381101208,0.8568838361889879,42.50368178545314,4.150368178545314
409.04522613065325,0.14199301250321175,0.8580069874967883,45.74019048666774,4.474019048666774
410.30150753768845,0.14089356540427084,0.8591064345957292,49.204862141645464,4.820486214164546
411.5577889447236,0.13981655889149636,0.8601834411085036,52.912125420531325,5.191212542053132
412.8140703517588,0.13876083202385617,0.8612391679761439,56.87721182926513,5.587721182926513
414.070351758794,0.13772531710539987,0.8622746828946002,61.11619388435645,6.011619388435644
415.32663316582915,0.136709031158582,0.8632909688414181,65.64602476649779,6.4646024766497785
416.5829145728643,0.13571106821754453,0.8642889317824555,70.48457949513167,6.948457949513166
417.8391959798995,0.13473059236036014,0.8652694076396399,75.6506976667321,7.465069766673208
419.0954773869347,0.13376683140730855,0.8662331685926915,81.16422780018934,8.016422780018933
420.35175879396985,0.13281907121955056,0.8671809287804495,87.04607333331946,8.604607333331947
421.608040201005,0.13188665053912058,0.8681133494608794,93.31824031512122,9.23182403151212
422.8643216080402,0.1309689563170782,0.8690310436829218,100.00388683901141,9.900388683901141
424.1206030150754,0.1300654194819776,0.8699345805180223,107.12737426286913,10.612737426286913
425.37688442211055,0.12917551110560863,0.8708244888943913,114.71432026228445,11.371432026228442
426.63316582914575,0.1282987389272664,0.8717012610727336,122.79165376399912,12.179165376399913
427.8894472361809,0.1274346442016773,0.8725653557983227,131.38767180705844,13.038767180705845
429.1457286432161,0.12658279883920148,0.8734172011607986,140.53209837975925,13.953209837975923
430.40201005025125,0.1257428028100446,0.8742571971899554,150.2561452809968,14.92561452809968
431.65829145728645,0.12491428178704389,0.8750857182129561,160.59257505514068,15.959257505514067
432.9145728643216,0.12409688500410149,0.8759031149958986,171.57576605005437,17.057576605005433
434.1708542713568,0.12329028330962381,0.8767097166903761,183.24177964839438,18.224177964839438
435.42713567839195,0.1224941673963632,0.8775058326036369,195.62842972275064,19.462842972275062
436.68341708542715,0.12170824619088885,0.8782917538091112,208.77535436569534,20.777535436569536
437.9396984924623,0.12093224538757014,0.8790677546124299,222.72408994621145,22.172408994621144
439.1959798994975,0.12016590611343678,0.8798340938865633,237.51814754441207,23.651814754441208
440.4522613065327,0.11940898371160626,0.8805910162883938,253.2030918168653,25.22030918168653
441.70854271356785,0.11866124663218917,0.8813387533678109,269.8266223452267,26.88266223452267
442.964824120603,0.11792247542063511,0.882077524579365,287.4386575212577,28.643865752125773
444.2211055276382,0.11719246179447315,0.8828075382055268,306.09142102164253,30.50914210216425
445.4773869346734,0.11647100780027389,0.8835289921997261,325.83953092637284,32.483953092637286
446.73366834170855,0.11575792504342966,0.8842420749565703,346.74009153476686,34.57400915347668
447.9899497487437,0.115053033984087,0.8849469660159129,368.8527879334871,36.785278793348695
449.2462311557789,0.11435616329317343,0.8856438367068266,392.2399833711939,39.12399833711939
450.5025125628141,0.11366714926306215,0.8863328507369378,416.96681949472566,41.59668194947257
