batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
2,8,0.0013461512280628085,0.036689933606683024,0.0013461512280628085,0.036689933606683024
-1,8,0.0013461512280628085,0.032778121828875906,0.0013461512280628085,0.032778121828875906
2,8,0.0035984955212898656,0.05998746136727129,0.0035984955212898656,0.05998746136727129
-1,8,0.0035984955212898656,0.0596183629325769,0.0035984955212898656,0.0596183629325769
2,8,3.9665700927733336e-05,0.006298071206943705,3.9665700927733336e-05,0.006298071206943705
-1,8,3.9665700927733336e-05,0.011871799585100947,3.9665700927733336e-05,0.011871799585100947
2,8,2.2195279598236084e-05,0.004711186644385476,2.2195279598236084e-05,0.004711186644385476
-1,8,2.2195279598236084e-05,0.013355391735128971,2.2195279598236084e-05,0.013355391735128971
