Temperature (T),Ca_raw,Cb_raw,kf,kr,kfCa_raw,krCb2_raw,eq1_residual,eq2_residual,converged,ier,positive_Ca,positive_Cb,both_positive,message
350.0,0.32454298755051997,0.67545701244948,0.3696156151410192,0.11487419956649154,1.5241045473824157,0.05241045473824158,5.551115123125783e-17,-1.1102230246251565e-16,True,1,True,True,True,The solution converged.
351.2562814070352,0.31197724577112074,0.6880227542288794,0.41284902264686524,0.1267434618402605,1.5999722558178013,0.05999722558178012,-1.1102230246251565e-16,1.1102230246251565e-16,True,1,True,True,True,The solution converged.
352.51256281407035,0.3003177986431935,0.6996822013568065,0.4607759414782764,0.13974113372102173,1.684109962768203,0.06841099627682025,-3.3306690738754696e-16,0.0,True,1,True,True,True,The solution converged.
353.76884422110555,0.28951078764931004,0.71048921235069,0.5138656190291353,0.15396493836054098,1.7772071887595626,0.07772071887595622,-3.3306690738754696e-16,0.0,True,1,True,True,True,The solution converged.
355.0251256281407,0.27950137966434563,0.7204986203356543,0.5726300780929684,0.16952020625837103,1.880010348307212,0.0880010348307212,0.0,-1.1102230246251565e-16,True,1,True,True,True,The solution converged.
356.2814070351759,0.2702349344860997,0.7297650655139003,0.6376276251399182,0.1865203977626534,1.9933275295482311,0.0993327529548231,0.0,0.0,True,1,True,True,True,The solution converged.
357.53768844221105,0.2616579075496121,0.7383420924503878,0.7094666126770345,0.20508765635841708,2.118033401043452,0.11180334010434519,2.7755575615628914e-16,0.0,True,1,True,True,True,The solution converged.
358.79396984924625,0.25371852406451245,0.7462814759354875,0.7888094714866398,0.22535339422760364,2.255074272801496,0.12550742728014966,3.3306690738754696e-16,0.0,True,1,True,True,True,The solution converged.
360.0502512562814,0.24636726061906616,0.7536327393809338,0.8763770293400414,0.24745891161806527,2.405473340498876,0.14054733404988762,6.106226635438361e-16,-1.1102230246251565e-16,True,1,True,True,True,The solution converged.
361.3065326633166,0.2395571681454569,0.7604428318545431,0.9729531336169335,0.2715560516128632,2.570336142420666,0.1570336142420666,-2.220446049250313e-16,0.0,True,1,True,True,True,The solution converged.
362.56281407035175,0.233244066875856,0.766755933124144,1.0793895961242446,0.29780789194628976,2.750856258310921,0.1750856258310921,-2.498001805406602e-16,0.0,True,1,True,True,True,The solution converged.
363.81909547738695,0.22738664014137422,0.7726133598586258,1.1966114793030422,0.32638947556908554,2.9483212784745576,0.1948321278474557,-4.440892098500626e-16,0.0,True,1,True,True,True,The solution converged.
365.0753768844221,0.22194644998738153,0.7780535500126186,1.32562274393867,0.35748858172232734,3.1641190703845763,0.21641190703845764,2.7755575615628914e-17,1.1102230246251565e-16,True,1,True,True,True,The solution converged.
366.3316582914573,0.2168878938609989,0.7831121061390011,1.4675122794482487,0.39130653933748866,3.399744368907842,0.23997443689078427,-8.326672684688674e-17,0.0,True,1,True,True,True,The solution converged.
367.58793969849245,0.21217811822179808,0.7878218817782019,1.6234603388113236,0.42805908463897,3.656805715188892,0.2656805715188892,2.498001805406602e-16,0.0,True,1,True,True,True,The solution converged.
368.84422110552765,0.20778690190943988,0.7922130980905602,1.7947454012349404,0.46797726488530456,3.9370327682976685,0.29370327682976693,6.106226635438361e-16,0.0,True,1,True,True,True,The solution converged.
370.1005025125628,0.20368651949459438,0.7963134805054056,1.9827514867027953,0.5113083902457447,4.242284012986843,0.3242284012986843,-5.551115123125783e-16,0.0,True,1,True,True,True,The solution converged.
371.356783919598,0.19985159263144306,0.8001484073685569,2.188975947652247,0.5583170358706161,4.574554886333682,0.3574554886333682,1.942890293094024e-16,-1.1102230246251565e-16,True,1,True,True,True,The solution converged.
372.61306532663315,0.1962589355917749,0.803741064408225,2.4150377641501977,0.6092860962759682,4.935986345652352,0.39359863456523514,-3.608224830031759e-16,-1.1102230246251565e-16,True,1,True,True,True,The solution converged.
373.86934673366835,0.19288739965258142,0.8071126003474185,2.662686370102633,0.664517894226266,5.3288738998472605,0.43288738998472603,-3.608224830031759e-16,-1.1102230246251565e-16,True,1,True,True,True,The solution converged.
375.1256281407035,0.18971771978834098,0.810282280211659,2.9338110392311685,0.7243353463626716,5.7556771263163435,0.4755677126316344,-1.3877787807814457e-16,0.0,True,1,True,True,True,The solution converged.
376.3819095477387,0.1867323661434329,0.8132676338565672,3.2304508607848716,0.7890831878891096,6.219029695587919,0.5219029695587919,1.3877787807814457e-16,1.1102230246251565e-16,True,1,True,True,True,The solution converged.
377.63819095477385,0.1839154019897968,0.8160845980102032,3.5548053362260412,0.8591292586933762,6.7217499260646685,0.5721749926064669,2.7755575615628914e-17,0.0,True,1,True,True,True,The solution converged.
378.89447236180905,0.18125234927449993,0.8187476507255002,3.909245629437449,0.9348658533468167,7.266851891540589,0.6266851891540588,-1.0824674490095276e-15,1.1102230246251565e-16,True,1,True,True,True,The solution converged.
380.1507537688442,0.17873006240021783,0.8212699375997822,4.29632650434133,1.0167111374921929,7.857557104526574,0.6857557104526575,1.2212453270876722e-15,0.0,True,1,True,True,True,The solution converged.
381.4070351758794,0.1763366105321128,0.8236633894678872,4.718798985203981,1.1051106331968767,8.497306798864548,0.7497306798864548,1.1102230246251565e-16,0.0,True,1,True,True,True,The solution converged.
382.6633165829146,0.17406116846483993,0.8259388315351601,5.179623776317053,1.2005387759158352,9.189774835604968,0.818977483560497,3.885780586188048e-16,0.0,True,1,True,True,True,The solution converged.
383.91959798994975,0.17189391589469538,0.8281060841053046,5.681985479204407,1.3035005457771411,9.938881256667123,0.8938881256667124,5.551115123125783e-16,0.0,True,1,True,True,True,The solution converged.
385.1758793969849,0.1698259448089962,0.8301740551910037,6.229307646997785,1.4145331759713997,10.748806511382035,0.9748806511382034,4.996003610813204e-16,0.0,True,1,True,True,True,The solution converged.
386.4321608040201,0.16784917461514415,0.8321508253848559,6.825268717155431,1.5342079410952723,11.624006381626174,1.0624006381626172,-1.1102230246251565e-16,0.0,True,1,True,True,True,The solution converged.
387.6884422110553,0.16595627457538492,0.8340437254246151,7.473818865269802,1.6631320283688023,12.569227631889456,1.1569227631889454,-7.216449660063518e-16,0.0,True,1,True,True,True,The solution converged.
388.94472361809045,0.16414059308206816,0.8358594069179318,8.179197824317939,1.80195049471593,13.589524411273148,1.2589524411273145,-1.4155343563970746e-15,0.0,True,1,True,True,True,The solution converged.
390.20100502512565,0.16239609329578916,0.8376039067042109,8.945953715353657,1.9513483127674123,14.690275435079629,1.3690275435079629,-9.71445146547012e-16,1.1102230246251565e-16,True,1,True,True,True,The solution converged.
391.4572864321608,0.1607172946701231,0.8392827053298769,9.778962937326723,2.11205250891558,15.87720197433564,1.4877201974335639,1.6375789613221059e-15,0.0,True,1,True,True,True,The solution converged.
392.713567839196,0.15909921989789746,0.8409007801021025,10.68345116543546,2.284834396620846,17.156386682278548,1.6156386682278547,-8.049116928532385e-16,-1.1102230246251565e-16,True,1,True,True,True,The solution converged.
393.96984924623115,0.1575373468319424,0.8424626531680577,11.665015509179543,2.470511908240102,18.53429328752799,1.753429328752799,1.6930901125533637e-15,1.1102230246251565e-16,True,1,True,True,True,The solution converged.
395.22613065326635,0.15602756495575182,0.8439724350442482,12.729647883079606,2.6699520287179284,20.01778718436627,1.901778718436627,1.3877787807814457e-15,1.1102230246251565e-16,True,1,True,True,True,The solution converged.
396.4824120603015,0.1545661360047146,0.8454338639952854,13.883759644862774,2.8840733345519194,21.614156951250994,2.0614156951250995,-4.718447854656915e-16,0.0,True,1,True,True,True,The solution converged.
397.7386934673367,0.1531496583651172,0.8468503416348827,15.134207557791415,3.1138486415141045,23.33113682939042,2.2331136829390417,-1.0269562977782698e-15,-1.1102230246251565e-16,True,1,True,True,True,The solution converged.
398.99497487437185,0.15177503490515404,0.848224965094846,16.488321135718003,3.3603077646808144,25.17693019391504,2.4176930193915043,-8.326672684688674e-16,1.1102230246251565e-16,True,1,True,True,True,The solution converged.
400.25125628140705,0.15043944391883257,0.8495605560811674,17.953931431400438,3.6245403943936925,27.160234050886146,2.616023405088615,-1.5543122344752192e-15,0.0,True,1,True,True,True,The solution converged.
401.5075376884422,0.14914031288956944,0.8508596871104306,19.53940133059382,3.90769909184467,29.290264594085887,2.8290264594085888,1.7486012637846216e-15,0.0,True,1,True,True,True,The solution converged.
402.7638190954774,0.1478752948050053,0.8521247051949947,21.253657416457266,4.211002408047573,31.576783856237057,3.0576783856237055,-4.468647674116255e-15,0.0,True,1,True,True,True,The solution converged.
404.02010050251255,0.14664224677798826,0.8533577532220118,23.106223470867988,4.535738130028666,34.03012749000167,3.303012749000167,-1.8318679906315083e-15,0.0,True,1,True,True,True,The solution converged.
405.27638190954775,0.14543921075057697,0.854560789249423,25.10725568133097,4.883266658137806,36.661233714807736,3.5661233714807734,4.107825191113079e-15,0.0,True,1,True,True,True,The solution converged.
406.5326633165829,0.14426439607832953,0.8557356039216705,27.267579624293187,5.255024518449887,39.48167346624253,3.848167346624253,-2.3314683517128287e-15,0.0,True,1,True,True,True,The solution converged.
407.7889447236181,0.14311616381101208,0.8568838361889879,29.598729097839815,5.652528014296239,42.50368178545314,4.150368178545314,3.3584246494910985e-15,0.0,True,1,True,True,True,The solution converged.
409.04522613065325,0.14199301250321175,0.8580069874967883,32.11298687893754,6.077377021031318,45.74019048666774,4.474019048666774,-5.023759186428833e-15,0.0,True,1,True,True,True,The solution converged.
410.30150753768845,0.14089356540427084,0.8591064345957292,34.82342748262508,6.531258928209161,49.204862141645464,4.820486214164546,-1.4988010832439613e-15,1.1102230246251565e-16,True,1,True,True,True,The solution converged.
411.5577889447236,0.13981655889149636,0.8601834411085036,37.743962002807834,7.015952733409456,52.912125420531325,5.191212542053132,0.0,0.0,True,1,True,True,True,The solution converged.
