NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,NN_Experiment_Time_sec,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL,KKThPINN_Experiment_Time_sec
0.09172059755479064,6.9485626220703125,175.8532396952311,0.0069,0.0479400102794476,1.1438432011345867e-05,2.848801722129186,0.0152
0.07007698123445744,3.048692464828491,79.39646848042806,0.0066,0.042187224861119074,2.3129794044507435e-06,0.29168105125427246,0.0153
0.048920944920890996,3.7880375385284424,101.06670316060384,0.0065,0.06864509024179266,7.97798657004023e-06,1.173996443549792,0.0256
0.06439992215219831,1.3968853950500488,40.234970370928444,0.0109,0.06763965496586069,3.0692106065544067e-06,1.6126916805903118,0.0152
0.07818816135204548,3.5225460529327393,81.6978047688802,0.0066,0.07536033331060485,2.46590002461744e-06,0.4473533133665721,0.0151
0.09219962315804103,4.428675174713135,112.83797391255696,0.0068,0.04763324477372022,5.658913778461283e-06,1.8734176854292552,0.0157
0.07507739998900388,2.1989805698394775,61.785364071528114,0.0067,0.051160176152592454,2.642696927068755e-06,0.5927210127313932,0.0159
0.06488045064132374,5.410142421722412,144.3511530558268,0.0109,0.03605478093946947,2.7849846446770243e-06,0.38663603862126666,0.0153
0.08684468268355423,7.9268364906311035,249.1124038696289,0.007,0.08267544420177962,4.599562544171931e-06,3.375360687573751,0.0151
0.048181081242972386,0.6304023861885071,17.166409060359,0.0109,0.06876089556559815,2.6896916551777394e-06,0.7425945947567621,0.0164
0.031966144944625234,0.2824724316596985,8.76597785949707,0.0066,0.060834560731299676,3.0264789074863074e-06,0.646216539045175,0.015
0.03290296756919983,1.0551507472991943,34.2427724202474,0.0065,0.0664873597860576,5.317569502949482e-06,0.3823000291983287,0.0156
0.05782684607827907,1.9628180265426636,56.33622022469839,0.0069,0.0595670221024516,3.3968490242841654e-06,0.768365042245326,0.0153
0.10386956183856928,2.803354024887085,63.92251467704773,0.0068,0.053067464473957285,5.288336524245096e-06,1.2138952960570653,0.024
0.07042749370459529,5.360785007476807,127.94169362386067,0.0065,0.05899919858876662,2.6492634788155556e-06,0.3677581970890363,0.0209
0.08066223591205789,2.557525634765625,71.83889706929524,0.0068,0.05815686896289605,2.9685916160815395e-06,0.6083505749702454,0.015
0.06795308480207111,6.3475022315979,168.16443634033203,0.0066,0.06328399131276762,2.644758069436648e-06,0.3886982034891844,0.0176
0.05920777194781359,3.1908023357391357,118.83252080281575,0.0067,0.04991356337999512,2.644760570547078e-06,0.26693586508433026,0.0149
0.07930858134943025,3.030348539352417,81.74599814414978,0.0111,0.06863207578942143,2.266878709633602e-06,0.7351800662775835,0.0242
0.07179618445449336,0.3911423981189728,9.653041203816732,0.0066,0.06002449538245221,3.0612909540650435e-06,0.3871909628311793,0.0153
0.08798343826468899,4.061984062194824,107.27568599085014,0.0069,0.05700537885972511,3.0154533305903897e-06,0.7153623650471369,0.0158
0.09701720799296203,4.101863384246826,110.80496597290039,0.0108,0.07223009350760536,3.386589014553465e-06,0.6889998118082682,0.0153
0.07780350856907348,2.3243682384490967,56.09421157836914,0.011,0.04338056331943576,3.3870021525217453e-06,0.6171949903170267,0.0151
0.05931061931982585,3.7481725215911865,105.59089914957683,0.0066,0.0475151941524674,2.3029467683954863e-06,0.32126237948735553,0.015
0.05429378913553982,4.6934895515441895,106.75016530354817,0.0066,0.07243812170559363,5.268826498650014e-06,1.5334195295969646,0.0152
0.0739662524497898,7.1536688804626465,155.7517878214518,0.007,0.07131123524571514,9.648855666455347e-06,2.7142866452534995,0.015
0.06949225957233107,2.905369520187378,79.98822609583537,0.0066,0.055691822279841804,2.4604696591268294e-06,0.32378960750065744,0.0152
0.06773682733681076,3.157224416732788,88.54450909296672,0.0066,0.03872729562421132,1.6913199942791834e-06,0.4193267325560252,0.0219
0.057613242682420934,2.1834938526153564,55.89981333414713,0.0066,0.056891508821502776,2.6857451302930713e-06,0.4726970394452413,0.0241
0.049927429149625245,2.219134569168091,66.01593001683553,0.0067,0.06125778286655914,2.7008727556676604e-06,0.46907957394917804,0.0244
0.05350087334066831,1.336197853088379,33.56554492314657,0.0067,0.058793920097665646,8.365738722204696e-06,1.526917243997256,0.015
0.06344497915855694,3.4708261489868164,87.68699073791504,0.0065,0.04744617939293479,3.7162135413382202e-06,0.6408650328715643,0.0238
0.03469123278033167,1.886356234550476,52.62828509012858,0.0067,0.06070108221344839,3.092565066253883e-06,0.41583438962697983,0.0149
0.05957375448736923,5.3497748374938965,120.72004954020183,0.0069,0.05799127960183883,2.9884376999689266e-06,0.4969637952744961,0.0153
0.07539104698220353,4.594201564788818,115.99973805745442,0.0068,0.0528268166659538,2.6920299660559976e-06,0.4020693202813466,0.0151
0.05482369519151207,2.6369924545288086,72.05937925974528,0.0066,0.05379688654246794,4.345055913290707e-06,0.5858418842156728,0.0155
0.07660320012755696,3.114129066467285,85.57268937428792,0.007,0.03806695250965248,1.8906516743300017e-06,0.3550141553084056,0.016
0.058918610678007605,2.65898060798645,76.30018415053685,0.0069,0.05422896386610528,5.647576472256333e-06,0.783557653427124,0.0153
0.06782679919128526,4.130243301391602,150.59446716308594,0.007,0.04002028020856395,1.1310334230074659e-05,1.468132108449936,0.0242
0.05920950809188207,3.8508999347686768,123.53747749328613,0.0068,0.046816010992036486,4.905417426925851e-06,0.5383899112542471,0.0151
0.08382930596874566,4.126765727996826,106.43232091267903,0.0067,0.05784670394137469,2.6970064936904237e-06,0.41929473852117854,0.0154
0.05529109700951665,0.9406210780143738,29.414024511973064,0.0067,0.08146735262096107,5.400363079388626e-06,0.8191147446632385,0.0155
0.06740249643443923,1.7879358530044556,52.61845795313517,0.0065,0.03258842178468565,3.297837565696682e-06,0.47712991138299304,0.0153
0.08904058967000952,7.39425802230835,170.681640625,0.0065,0.06051790277454428,3.4013555705314502e-06,0.8796978096167246,0.0151
0.06996983458607059,2.982606887817383,80.34422552585602,0.0089,0.054792141391148214,3.0219046038837405e-06,2.0887527068456015,0.024
0.06955132922269394,5.3119282722473145,123.31283251444499,0.0068,0.06579630391002461,5.2862415031995624e-06,0.43311359484990436,0.0161
0.051928640902695736,2.2979366779327393,67.86793480316798,0.0065,0.050298470594327634,2.7155863335792674e-06,0.43843931953112286,0.0149
0.05039552017487488,3.332430601119995,81.3287747701009,0.0068,0.05190554788086094,2.2600440843234537e-06,0.46842189133167267,0.0148
