Model,150_EXP_TIME_SEC,150_RMSE_TOTAL,150_TRAIN_TIME_SEC,150_VIOL,150_VIOL_NL
NN,0.0042,0.0814869496948201,11.440794120775536,52.08454895019531,107.93419647216795
KKThPINN,0.0058,0.1009988872633791,13.645901820156723,0.0,3.0476513504981995
