Iteration,NN_Training_Error,NN_Training_Time_sec,KKThPINN_Training_Error,KKThPINN_Training_Time_sec
1,0.01072,7.7246155817992985,0.00688,11.128041803371161
2,0.01482,7.629876146093011,0.00402,11.169864972122014
3,0.01136,7.666426539886743,0.00548,11.187125254422426
4,0.00802,7.7257247171364725,0.00428,11.143958481959999
5,0.00866,8.099659389816225,0.00859,11.63451400399208
6,0.0075,9.232008138671517,0.00619,11.047758852597326
7,0.00927,9.0317965708673,0.00735,11.073005503043532
8,0.00905,9.237410520203412,0.01335,11.053480783943087
9,0.0143,9.156038915738463,0.00346,11.120612669736147
10,0.00675,9.168752801138908,0.00739,11.031537276692688
11,0.00715,7.592726835981011,0.01262,11.138217832893133
12,0.01029,7.681146986782551,0.0061,11.063778138719499
13,0.00678,7.5689386748708785,0.01048,11.215768388938159
14,0.00394,7.600362814031541,0.00757,11.122380879707634
15,0.00987,7.687916411086917,0.00539,11.049127495847642
16,0.00898,7.611616975162178,0.00812,11.340790285728872
17,0.02478,7.6102742799557745,0.00445,11.082651203032583
18,0.00801,7.697288166731596,0.00992,11.017570806667209
19,0.00984,7.6026575630530715,0.00344,11.603870877996087
20,0.00256,7.656726099085063,0.00301,11.111833981238306
21,0.00683,7.589329931885004,0.00664,11.247038815170527
22,0.00682,7.618630454875529,0.00896,11.035399462096393
23,0.00738,7.591788628604263,0.00766,11.186884936876595
24,0.0093,8.019168240949512,0.00732,11.102512617595494
25,0.00582,7.70726931001991,0.00439,11.031499878969043
26,0.00884,7.731030671857297,0.00372,11.329119808971882
27,0.00695,7.749733238015324,0.00361,11.040259671863168
28,0.01202,7.604770001024008,0.00695,11.191404860001057
29,0.00547,7.588530538138002,0.00642,11.197215680964291
30,0.00969,7.658239041920751,0.00653,11.068479251116514
31,0.00736,7.5988179561682045,0.00507,11.236954465974122
32,0.01185,7.598456020932645,0.00321,11.456498246174306
33,0.00588,7.589376495219767,0.00494,11.097000205889344
34,0.01228,7.610614111181349,0.00385,11.178019685205072
35,0.00234,7.775524616241455,0.00149,11.048569097183645
36,0.00856,7.649248637724668,0.00788,11.36930563300848
37,0.00686,7.658561737742275,0.00469,11.134407011792064
38,0.00584,7.600748475175351,0.00568,11.107590639963746
39,0.01588,7.726265895180404,0.00967,11.291496173013002
40,0.00113,7.626570704393089,0.00269,11.279657516162843
41,0.01036,7.64164975984022,0.00696,11.124329268932343
42,0.00878,7.741862851660699,0.00596,11.164513534400612
43,0.00611,7.582337548024952,0.00499,11.066035596653819
44,0.00898,7.669554861728102,0.00377,11.172458455897868
45,0.01146,7.7427340927533805,0.00608,11.055583396926522
46,0.00975,7.636814610101283,0.00757,11.020314036868513
47,0.01077,7.721306503284723,0.0038,11.074388544075191
48,0.00854,7.568358785007149,0.0046,11.222237596753985
49,0.02173,7.5842149360105395,0.0053,11.095934129320085
50,0.00569,7.663582412991673,0.00247,11.099072793032974
