NN_Experiment_RMSE,NN_Experiment_VIOL,NN_Experiment_VIOL_NL,KKThPINN_Experiment_RMSE,KKThPINN_Experiment_VIOL,KKThPINN_Experiment_VIOL_NL
0.022604490578280113,0.3027814030647278,12.913951388001442,0.06403419415176972,0.00801335833966732,3.1313231229782104
0.027693952229752995,0.4727976322174072,12.579137349128723,0.020121786890345755,0.0068038515746593475,2.8495998054742815
0.02311601202047115,0.7547630071640015,26.17049894332886,0.10123007041400876,0.007727108895778656,3.4794330477714537
0.02127946965062979,0.2933692932128906,3.33419801145792,0.020856278179904035,0.007052481174468994,2.973853897233494
0.03955928672769492,1.9365952014923096,49.39160346984863,0.0210359742145927,0.007378456182777882,2.2862085103988647
0.025377869668902736,0.9755953550338745,31.49966142177582,0.04051004609403137,0.0076975696720182896,2.981920397281647
0.023854729374672933,0.7707780599594116,21.740016555786134,0.019336370441618338,0.006678573787212372,4.072887754440307
0.06704641453785555,3.270170211791992,87.49917602539062,0.04846614679834078,0.017234433442354202,3.1749267101287844
0.024060096503604807,0.5735148191452026,20.146366107463837,0.02063468074589309,0.006481891963630915,3.4161723256111145
0.1179713743120042,8.875564575195312,245.85827012062072,0.06774312827090881,0.007498019840568304,3.631851094961166
0.019455897738535913,0.5555692911148071,24.36533460021019,0.022532284063825427,0.017513465136289597,2.4148011207580566
0.03056237804359499,1.1051671504974365,41.943864822387695,0.03650605754307155,0.007467565126717091,2.6596059173345568
0.022877605664189497,0.22578521072864532,8.52132258117199,0.020004195570343317,0.00692892586812377,2.539669695496559
0.032587325966035224,1.0636398792266846,29.99674713909626,0.03526726618830215,0.008729339577257633,2.046441228687763
0.0195614179440108,0.3589861989021301,7.053586548566818,0.019254073539062472,0.0067881932482123375,2.7010090202093124
0.02805624057436102,0.9335808753967285,36.71236934661865,0.016051092056484396,0.007139912340790033,2.8001934409141542
0.02450217558971502,0.5809130668640137,15.09900671839714,0.018830855523883007,0.006870595272630453,4.0634665340185165
0.028151974247308115,0.27651897072792053,8.341031646728515,0.03766660715310713,0.007535816635936499,3.6386319994926453
0.02494549005393264,0.46526679396629333,10.693352890014648,0.01743228747365808,0.009037865325808525,3.4082043528556825
0.04507760312680732,2.014439105987549,58.33837418556213,0.020251868441137306,0.007503637112677097,2.424488419294357
0.04500697105782336,2.1749510765075684,63.44550588130951,0.0330315294847714,0.007217658217996359,3.755536085367203
0.019674072504679677,0.16271261870861053,3.108079195022583,0.02399125786058293,0.007509664632380009,2.7610815696418287
0.024225672330543502,0.822613537311554,17.14092149734497,0.03119635839599366,0.007424389477819204,2.7718201756477354
0.017789465298131975,0.15110819041728973,7.1524853110313416,0.021250145205841356,0.006560611072927713,3.013504093885422
0.02730306899790226,0.3384130597114563,7.077083563804626,0.022440849396683386,0.006856026593595743,2.8049711644649507
0.09317216817914303,7.091783046722412,200.3655605316162,0.02082097908340969,0.007609655149281025,2.4437218070030213
0.09139430006685777,4.694762229919434,111.5448844909668,0.030537232650194493,0.0074312337674200535,3.8154545694589617
0.09209795690580377,6.568514823913574,138.60785064697265,0.04765166452109659,0.015132633037865162,3.5450051575899124
0.028731518216677736,0.43484368920326233,14.017665284872056,0.027583031205282018,0.00802233163267374,2.2179213617928326
0.059790363521170654,2.8160147666931152,58.67889404296875,0.02857814525866325,0.01092277280986309,2.9171652480959893
