epoch,tr_loss,train_raw_metric,tr_eq,tr_ineq,tr_task_loss,tr_consistency_loss,val_loss,val_raw_metric,val_eq,val_ineq,val_task_loss,val_consistency_loss,projection_active,mean_batch_loss,train_epoch_time_sec,train_step_time_sec,train_eval_time_sec,validation_epoch_time_sec,train_batches,validation_batches,train_time_per_batch_sec,train_step_time_per_batch_sec,validation_time_per_batch_sec
11,0.550552487373352,0.550552487373352,3.18245792388916,0.0,0.550552487373352,0.0,0.5761834541956584,0.5761834541956584,3.2647891839345298,0.0,0.5761834541956584,0.0,0,0.5544774532318115,0.0010007810778915882,0.0003749341703951359,4.223128780722618e-05,0.00039185909554362297,6,2,0.0001667968463152647,6.248902839918931e-05,0.00019592954777181149
12,0.5411666035652161,0.5411666035652161,3.161829710006714,0.0,0.5411666035652161,0.0,0.5661772131919861,0.5661772131919861,3.2435929775238037,0.0,0.5661772131919861,0.0,0,0.5467284719149271,0.0010213120840489864,0.0003643264062702656,4.2275991290807724e-05,0.000384362880140543,6,2,0.00017021868067483106,6.072106771171093e-05,0.0001921814400702715
13,0.5320484042167664,0.5320484042167664,3.1418728828430176,0.0,0.5320484042167664,0.0,0.5564972201983134,0.5564972201983134,3.2231443405151365,0.0,0.5564972201983134,0.0,0,0.5369423826535543,0.0010339911095798016,0.0003781849518418312,4.39411960542202e-05,0.00039551500231027603,6,2,0.00017233185159663358,6.303082530697186e-05,0.00019775750115513802
14,0.5234636664390564,0.5234636664390564,3.1231513023376465,0.0,0.5234636664390564,0.0,0.547270413239797,0.547270413239797,3.2036682764689126,0.0,0.547270413239797,0.0,0,0.5292190412680308,0.000994629692286253,0.0003572092391550541,5.145510658621788e-05,0.00039717601612210274,6,2,0.00016577161538104215,5.953487319250902e-05,0.00019858800806105137
15,0.5154105424880981,0.5154105424880981,3.1055190563201904,0.0,0.5154105424880981,0.0,0.5385040203730266,0.5385040203730266,3.185166072845459,0.0,0.5385040203730266,0.0,0,0.5183461308479309,0.000980190932750702,0.00035880180075764656,4.231324419379234e-05,0.0004107360728085041,6,2,0.00016336515545845032,5.980030012627443e-05,0.00020536803640425205
16,0.5079084634780884,0.5079084634780884,3.088996171951294,0.0,0.5079084634780884,0.0,0.530370545387268,0.530370545387268,3.167932732899984,0.0,0.530370545387268,0.0,0,0.5130763600269953,0.0010253991931676865,0.00038301292806863785,4.2811036109924316e-05,0.000398760661482811,6,2,0.00017089986552794775,6.383548801143964e-05,0.0001993803307414055
17,0.5007869005203247,0.5007869005203247,3.0731241703033447,0.0,0.5007869005203247,0.0,0.5226990063985189,0.5226990063985189,3.151489241917928,0.0,0.5226990063985189,0.0,0,0.5053546776374181,0.0009931358508765697,0.00037222402170300484,4.4114887714385986e-05,0.0004158071242272854,6,2,0.00016552264181276163,6.20373369505008e-05,0.0002079035621136427
18,0.4939088523387909,0.4939088523387909,3.057673454284668,0.0,0.4939088523387909,0.0,0.5153137524922689,0.5153137524922689,3.1355798721313475,0.0,0.5153137524922689,0.0,0,0.49692173302173615,0.0010100770741701126,0.00037065334618091583,4.277704283595085e-05,0.0003880099393427372,6,2,0.0001683461790283521,6.17755576968193e-05,0.0001940049696713686
19,0.4871990978717804,0.4871990978717804,3.0424656867980957,0.0,0.4871990978717804,0.0,0.5081185777982076,0.5081185777982076,3.119954220453898,0.0,0.5081185777982076,0.0,0,0.49019210040569305,0.0009816838428378105,0.00036374200135469437,4.1188206523656845e-05,0.0003920900635421276,6,2,0.00016361397380630174,6.062366689244906e-05,0.0001960450317710638
20,0.48062652349472046,0.48062652349472046,3.027456283569336,0.0,0.48062652349472046,0.0,0.501092255115509,0.501092255115509,3.104580863316854,0.0,0.501092255115509,0.0,0,0.48382875820000965,0.0010110009461641312,0.0003701034002006054,4.1964929550886154e-05,0.0003872760571539402,6,2,0.00016850015769402185,6.168390003343423e-05,0.0001936380285769701
21,0.4741768538951874,0.4741768538951874,3.0126330852508545,0.0,0.4741768538951874,0.0,0.49422087470690407,0.49422087470690407,3.08943559328715,0.0,0.49422087470690407,0.0,0,0.47929729521274567,0.00103445490822196,0.0003811330534517765,4.485202953219414e-05,0.0003971667028963566,6,2,0.00017240915137032667,6.352217557529609e-05,0.0001985833514481783
22,0.4677814543247223,0.4677814543247223,2.997886896133423,0.0,0.4677814543247223,0.0,0.48741684556007386,0.48741684556007386,3.0744051138559976,0.0,0.48741684556007386,0.0,0,0.4767112632592519,0.0010186303406953812,0.0003765295259654522,4.41037118434906e-05,0.000395054928958416,6,2,0.0001697717234492302,6.275492099424203e-05,0.000197527464479208
23,0.4613131880760193,0.4613131880760193,2.9829492568969727,0.0,0.4613131880760193,0.0,0.4805270791053772,0.4805270791053772,3.059229040145874,0.0,0.4805270791053772,0.0,0,0.46421773731708527,0.0010035079903900623,0.0003725704737007618,4.314212128520012e-05,0.0004008309915661812,6,2,0.00016725133173167706,6.209507895012696e-05,0.0002004154957830906
24,0.454990953207016,0.454990953207016,2.9683332443237305,0.0,0.454990953207016,0.0,0.4738054593404134,0.4738054593404134,3.044398466746012,0.0,0.4738054593404134,0.0,0,0.4594109207391739,0.0010384521447122097,0.00037225568667054176,4.364596679806709e-05,0.0003911922685801983,6,2,0.00017307535745203495,6.20426144450903e-05,0.00019559613429009914
25,0.44872182607650757,0.44872182607650757,2.953829050064087,0.0,0.44872182607650757,0.0,0.4671348492304484,0.4671348492304484,3.029671398798625,0.0,0.4671348492304484,0.0,0,0.4534503370523453,0.000983244739472866,0.0003588590770959854,4.1723717004060745e-05,0.00039722397923469543,6,2,0.00016387412324547768,5.980984618266424e-05,0.00019861198961734772
26,0.4425083100795746,0.4425083100795746,2.9394617080688477,0.0,0.4425083100795746,0.0,0.4604928692181905,0.4604928692181905,3.0149857362111407,0.0,0.4604928692181905,0.0,0,0.4476117690404256,0.0010002302005887032,0.00036919908598065376,4.27919439971447e-05,0.00039417995139956474,6,2,0.00016670503343145052,6.153318099677563e-05,0.00019708997569978237
27,0.43633586168289185,0.43633586168289185,2.9251859188079834,0.0,0.43633586168289185,0.0,0.4538735588391622,0.4538735588391622,3.0003342628479004,0.0,0.4538735588391622,0.0,0,0.43828626970450085,0.0010166838765144348,0.00036276737228035927,4.4197775423526764e-05,0.0004002377390861511,6,2,0.0001694473127524058,6.046122871339321e-05,0.00020011886954307556
28,0.4302996098995209,0.4302996098995209,2.91120982170105,0.0,0.4302996098995209,0.0,0.44740088979403175,0.44740088979403175,2.9859731515248615,0.0,0.44740088979403175,0.0,0,0.4331497848033905,0.0009881192818284035,0.0003603748045861721,4.28822822868824e-05,0.0004101651720702648,6,2,0.0001646865469714006,6.0062467431028686e-05,0.0002050825860351324
29,0.4243115484714508,0.4243115484714508,2.8973259925842285,0.0,0.4243115484714508,0.0,0.4409937481085459,0.4409937481085459,2.9717498143513996,0.0,0.4409937481085459,0.0,0,0.4290948361158371,0.0010130568407475948,0.0003749541938304901,4.185084253549576e-05,0.00039463629946112633,6,2,0.00016884280679126581,6.249236563841502e-05,0.00019731814973056316
30,0.4183407127857208,0.4183407127857208,2.883465051651001,0.0,0.4183407127857208,0.0,0.43462573091189066,0.43462573091189066,2.9576191266377765,0.0,0.43462573091189066,0.0,0,0.42091219623883563,0.0010253130458295345,0.0003728051669895649,4.486320540308952e-05,0.0004146462306380272,6,2,0.00017088550763825575,6.213419449826081e-05,0.0002073231153190136
31,0.4124876856803894,0.4124876856803894,2.86985182762146,0.0,0.4124876856803894,0.0,0.4283825119336446,0.4283825119336446,2.943733580907186,0.0,0.4283825119336446,0.0,0,0.4162582258383433,0.0010112212039530277,0.0003715180791914463,4.387740045785904e-05,0.00042459694668650627,6,2,0.00016853686732550463,6.191967986524105e-05,0.00021229847334325314
32,0.40664198994636536,0.40664198994636536,2.8562538623809814,0.0,0.40664198994636536,0.0,0.42213215033213297,0.42213215033213297,2.929851738611857,0.0,0.42213215033213297,0.0,0,0.4097105761369069,0.0010028770193457603,0.00036457646638154984,4.2662955820560455e-05,0.00040895119309425354,6,2,0.00016714616989096007,6.076274439692497e-05,0.00020447559654712677
33,0.40088722109794617,0.40088722109794617,2.8428549766540527,0.0,0.40088722109794617,0.0,0.41598363518714904,0.41598363518714904,2.916176970799764,0.0,0.41598363518714904,0.0,0,0.4033852517604828,0.0010005957446992397,0.0003663087263703346,5.108816549181938e-05,0.0003951452672481537,6,2,0.0001667659574498733,6.105145439505577e-05,0.00019757263362407684
34,0.39518338441848755,0.39518338441848755,2.8295841217041016,0.0,0.39518338441848755,0.0,0.4098808467388153,0.4098808467388153,2.9026033719380697,0.0,0.4098808467388153,0.0,0,0.39684020976225537,0.0009924056939780712,0.0003680754452943802,4.2316969484090805e-05,0.0003938390873372555,6,2,0.0001654009489963452,6.134590754906337e-05,0.00019691954366862774
35,0.38957157731056213,0.38957157731056213,2.8165242671966553,0.0,0.38957157731056213,0.0,0.40388530294100444,0.40388530294100444,2.8892402172088625,0.0,0.40388530294100444,0.0,0,0.3949097543954849,0.0010081720538437366,0.0003708330914378166,5.0031114369630814e-05,0.00038475077599287033,6,2,0.00016802867564062277,6.180551523963611e-05,0.00019237538799643517
36,0.3839378356933594,0.3839378356933594,2.803403377532959,0.0,0.3839378356933594,0.0,0.3978490193684896,0.3978490193684896,2.8757986227671304,0.0,0.3978490193684896,0.0,0,0.3868255118529002,0.00102936290204525,0.00038114143535494804,4.284875467419624e-05,0.00038778316229581833,6,2,0.00017156048367420831,6.352357255915801e-05,0.00019389158114790916
37,0.3783605396747589,0.3783605396747589,2.7904038429260254,0.0,0.3783605396747589,0.0,0.39187851746877034,0.39187851746877034,2.862482484181722,0.0,0.39187851746877034,0.0,0,0.38188377022743225,0.0010377862490713596,0.0003780694678425789,4.2208004742860794e-05,0.00039185117930173874,6,2,0.00017296437484522661,6.301157797376315e-05,0.00019592558965086937
38,0.37280669808387756,0.37280669808387756,2.777447462081909,0.0,0.37280669808387756,0.0,0.38595763842264813,0.38595763842264813,2.849268166224162,0.0,0.38595763842264813,0.0,0,0.37522895634174347,0.0010136589407920837,0.00037708738818764687,4.276726394891739e-05,0.00038270698860287666,6,2,0.00016894315679868063,6.284789803127448e-05,0.00019135349430143833
39,0.3672885596752167,0.3672885596752167,2.764538288116455,0.0,0.3672885596752167,0.0,0.38009119232495625,0.38009119232495625,2.836138296127319,0.0,0.38009119232495625,0.0,0,0.3712828854719798,0.0009970623068511486,0.00035753054544329643,4.416145384311676e-05,0.0004105023108422756,6,2,0.0001661770511418581,5.958842424054941e-05,0.0002052511554211378
40,0.3618104159832001,0.3618104159832001,2.7516958713531494,0.0,0.3618104159832001,0.0,0.3742725133895874,0.3742725133895874,2.823105541865031,0.0,0.3742725133895874,0.0,0,0.36504803597927094,0.0009836461395025253,0.00036425143480300903,4.262896254658699e-05,0.00040763942524790764,6,2,0.0001639410232504209,6.0708572467168174e-05,0.00020381971262395382
41,0.35637006163597107,0.35637006163597107,2.7389161586761475,0.0,0.35637006163597107,0.0,0.3685070733229319,0.3685070733229319,2.8101645628611247,0.0,0.3685070733229319,0.0,0,0.360416238506635,0.0010045361705124378,0.00037542497739195824,4.417821764945984e-05,0.00041485391557216644,6,2,0.0001674226950854063,6.257082956532638e-05,0.00020742695778608322
42,0.35091233253479004,0.35091233253479004,2.7260820865631104,0.0,0.35091233253479004,0.0,0.36271793842315675,0.36271793842315675,2.7971547921498616,0.0,0.36271793842315675,0.0,0,0.35313889384269714,0.0010210173204541206,0.000368995126336813,4.263967275619507e-05,0.00041542714461684227,6,2,0.0001701695534090201,6.149918772280216e-05,0.00020771357230842113
43,0.3455321490764618,0.3455321490764618,2.7133853435516357,0.0,0.3455321490764618,0.0,0.3570099612077077,0.3570099612077077,2.7842660427093504,0.0,0.3570099612077077,0.0,0,0.34904759128888446,0.0010268520563840866,0.0003778664395213127,5.041714757680893e-05,0.0004109540022909641,6,2,0.00017114200939734778,6.297773992021878e-05,0.00020547700114548206
44,0.34017735719680786,0.34017735719680786,2.7007501125335693,0.0,0.34017735719680786,0.0,0.351322203874588,0.351322203874588,2.7714335759480795,0.0,0.351322203874588,0.0,0,0.34545505543549854,0.0010058339685201645,0.0003753923811018467,4.449998959898949e-05,0.00042419321835041046,6,2,0.00016763899475336075,6.256539685030778e-05,0.00021209660917520523
45,0.33476778864860535,0.33476778864860535,2.6879358291625977,0.0,0.33476778864860535,0.0,0.3455607851346334,0.3455607851346334,2.758409833908081,0.0,0.3455607851346334,0.0,0,0.33799981077512103,0.0010150228627026081,0.0003726021386682987,4.38569113612175e-05,0.00039638718590140343,6,2,0.00016917047711710134,6.210035644471645e-05,0.00019819359295070171
46,0.3294413685798645,0.3294413685798645,2.6752521991729736,0.0,0.3294413685798645,0.0,0.33988752762476604,0.33988752762476604,2.7455084641774494,0.0,0.33988752762476604,0.0,0,0.3325294256210327,0.0009946632198989391,0.00037137046456336975,4.381965845823288e-05,0.00042073288932442665,6,2,0.00016577720331648985,6.189507742722829e-05,0.00021036644466221333
47,0.3241105079650879,0.3241105079650879,2.6625094413757324,0.0,0.3241105079650879,0.0,0.33420288761456807,0.33420288761456807,2.7325582186381023,0.0,0.33420288761456807,0.0,0,0.32646947105725604,0.0010318709537386894,0.00038324669003486633,4.4018030166625977e-05,0.00039923330768942833,6,2,0.00017197849228978157,6.38744483391444e-05,0.00019961665384471416
48,0.31886449456214905,0.31886449456214905,2.649871587753296,0.0,0.31886449456214905,0.0,0.3286191761493683,0.3286191761493683,2.7197135289510093,0.0,0.3286191761493683,0.0,0,0.3229150225718816,0.0010037212632596493,0.00036364560946822166,4.3820589780807495e-05,0.00040573207661509514,6,2,0.00016728687720994154,6.060760157803694e-05,0.00020286603830754757
49,0.3136441707611084,0.3136441707611084,2.637230634689331,0.0,0.3136441707611084,0.0,0.32305774887402855,0.32305774887402855,2.7068482557932536,0.0,0.32305774887402855,0.0,0,0.31718408068021137,0.0009882389567792416,0.00035445205867290497,4.411162808537483e-05,0.00040448084473609924,6,2,0.00016470649279654026,5.9075343112150826e-05,0.00020224042236804962
50,0.3084035813808441,0.3084035813808441,2.624469518661499,0.0,0.3084035813808441,0.0,0.3174735128879547,0.3174735128879547,2.693882767359416,0.0,0.3174735128879547,0.0,0,0.31138741473356885,0.0010121152736246586,0.0003731725737452507,4.2446888983249664e-05,0.0004011811688542366,6,2,0.0001686858789374431,6.219542895754178e-05,0.0002005905844271183
51,0.30322501063346863,0.30322501063346863,2.611783266067505,0.0,0.30322501063346863,0.0,0.31196571588516236,0.31196571588516236,2.6810200214385986,0.0,0.31196571588516236,0.0,0,0.3066606670618057,0.0010042879730463028,0.0003696298226714134,4.470720887184143e-05,0.00039269495755434036,6,2,0.00016738132884105047,6.160497044523557e-05,0.00019634747877717018
52,0.2980157136917114,0.2980157136917114,2.5989363193511963,0.0,0.2980157136917114,0.0,0.30642436146736146,0.30642436146736146,2.66801438331604,0.0,0.30642436146736146,0.0,0,0.300833597779274,0.0010286159813404083,0.0003743395209312439,4.345877096056938e-05,0.0004013790749013424,6,2,0.00017143599689006805,6.238992015520732e-05,0.0002006895374506712
53,0.2928670644760132,0.2928670644760132,2.5860977172851562,0.0,0.2928670644760132,0.0,0.3009559174378713,0.3009559174378713,2.6550257047017416,0.0,0.3009559174378713,0.0,0,0.29578717549641925,0.0010191560722887516,0.00037126801908016205,4.3546780943870544e-05,0.0003935149870812893,6,2,0.0001698593453814586,6.187800318002701e-05,0.00019675749354064465
54,0.28777015209198,0.28777015209198,2.5732626914978027,0.0,0.28777015209198,0.0,0.2955514113108317,0.2955514113108317,2.642031939824422,0.0,0.2955514113108317,0.0,0,0.29066245754559833,0.0010181530378758907,0.00038219429552555084,4.385644569993019e-05,0.0004031793214380741,6,2,0.00016969217297931513,6.369904925425847e-05,0.00020158966071903706
55,0.28271517157554626,0.28271517157554626,2.560380220413208,0.0,0.28271517157554626,0.0,0.2902041614055634,0.2902041614055634,2.629014015197754,0.0,0.2902041614055634,0.0,0,0.28552545110384625,0.0010029589757323265,0.0003686840645968914,4.4951215386390686e-05,0.00038568582385778427,6,2,0.00016715982928872108,6.14473440994819e-05,0.00019284291192889214
56,0.2776482403278351,0.2776482403278351,2.547374963760376,0.0,0.2776482403278351,0.0,0.2848455230394999,0.2848455230394999,2.6158844470977782,0.0,0.2848455230394999,0.0,0,0.28026436765988666,0.0010086679831147194,0.00037531135603785515,4.3672043830156326e-05,0.0004007890820503235,6,2,0.0001681113305191199,6.255189267297585e-05,0.00020039454102516174
57,0.2726094424724579,0.2726094424724579,2.534275770187378,0.0,0.2726094424724579,0.0,0.27951699296633403,0.27951699296633403,2.6026583035786945,0.0,0.27951699296633403,0.0,0,0.2758052299420039,0.000992816872894764,0.0003624623641371727,4.5256223529577255e-05,0.0003971979022026062,6,2,0.000165469478815794,6.0410394022862114e-05,0.0001985989511013031
58,0.2675835192203522,0.2675835192203522,2.521064043045044,0.0,0.2675835192203522,0.0,0.2741989274819692,0.2741989274819692,2.5893033822377522,0.0,0.2741989274819692,0.0,0,0.27026935915152234,0.0009934627451002598,0.0003678067587316036,4.269694909453392e-05,0.0004404103383421898,6,2,0.00016557712418337664,6.130112645526727e-05,0.0002202051691710949
59,0.26258158683776855,0.26258158683776855,2.5077521800994873,0.0,0.26258158683776855,0.0,0.2689085602760315,0.2689085602760315,2.575838565826416,0.0,0.2689085602760315,0.0,0,0.2660299489895503,0.0010208673775196075,0.0003860672004520893,4.6247150748968124e-05,0.0004125521518290043,6,2,0.0001701445629199346,6.434453340868156e-05,0.00020627607591450214
60,0.2576119601726532,0.2576119601726532,2.494338274002075,0.0,0.2576119601726532,0.0,0.2636534869670868,0.2636534869670868,2.562260866165161,0.0,0.2636534869670868,0.0,0,0.25979133198658627,0.0010166489519178867,0.0003685560077428818,4.331301897764206e-05,0.00040227221325039864,6,2,0.00016944149198631445,6.14260012904803e-05,0.00020113610662519932
61,0.2526598870754242,0.2526598870754242,2.480829954147339,0.0,0.2526598870754242,0.0,0.25841662287712097,0.25841662287712097,2.5485859711964927,0.0,0.25841662287712097,0.0,0,0.2553282032410304,0.0010203900747001171,0.0003761458210647106,4.431605339050293e-05,0.0004024999216198921,6,2,0.0001700650124500195,6.269097017745177e-05,0.00020124996080994606
62,0.2477455586194992,0.2477455586194992,2.4672179222106934,0.0,0.2477455586194992,0.0,0.2532234211762746,0.2532234211762746,2.5347952047983804,0.0,0.2532234211762746,0.0,0,0.25052544722954434,0.0010223803110420704,0.00037594279274344444,4.360498860478401e-05,0.0003971029072999954,6,2,0.00017039671850701174,6.26571321239074e-05,0.0001985514536499977
63,0.24285848438739777,0.24285848438739777,2.4534530639648438,0.0,0.24285848438739777,0.0,0.2480605274438858,0.2480605274438858,2.5208410263061523,0.0,0.2480605274438858,0.0,0,0.2456798478960991,0.0010476810857653618,0.0003910548985004425,4.588719457387924e-05,0.000394635833799839,6,2,0.00017461351429422697,6.517581641674042e-05,0.0001973179168999195
64,0.2380378097295761,0.2380378097295761,2.4396300315856934,0.0,0.2380378097295761,0.0,0.24297516644001008,0.24297516644001008,2.5068098386128743,0.0,0.24297516644001008,0.0,0,0.24001428484916687,0.0010577552020549774,0.00038658175617456436,4.604831337928772e-05,0.0004008249379694462,6,2,0.00017629253367582956,6.443029269576073e-05,0.0002004124689847231
65,0.2332342565059662,0.2332342565059662,2.4256842136383057,0.0,0.2332342565059662,0.0,0.23790735602378846,0.23790735602378846,2.4926518122355144,0.0,0.23790735602378846,0.0,0,0.23578558613856634,0.0010378072038292885,0.0003792783245444298,4.7019682824611664e-05,0.0004082885570824146,6,2,0.00017296786730488142,6.32130540907383e-05,0.0002041442785412073
66,0.2284611165523529,0.2284611165523529,2.4115893840789795,0.0,0.2284611165523529,0.0,0.2328723301490148,0.2328723301490148,2.478329642613729,0.0,0.2328723301490148,0.0,0,0.23130946854750314,0.001038951799273491,0.0003815842792391777,4.582386463880539e-05,0.00040224380791187286,6,2,0.00017315863321224848,6.359737987319629e-05,0.00020112190395593643
67,0.2237308770418167,0.2237308770418167,2.3973641395568848,0.0,0.2237308770418167,0.0,0.22788661022981008,0.22788661022981008,2.4638595740000406,0.0,0.22788661022981008,0.0,0,0.22677969932556152,0.0010137949138879776,0.00037665246054530144,4.52469103038311e-05,0.0004135752096772194,6,2,0.0001689658189813296,6.277541009088357e-05,0.0002067876048386097
68,0.21897421777248383,0.21897421777248383,2.3828840255737305,0.0,0.21897421777248383,0.0,0.22286472121874493,0.22286472121874493,2.449131711324056,0.0,0.22286472121874493,0.0,0,0.22195927053689957,0.0009920098818838596,0.0003684014081954956,4.650000482797623e-05,0.0004163370467722416,6,2,0.00016533498031397661,6.140023469924927e-05,0.0002081685233861208
69,0.21431337296962738,0.21431337296962738,2.3683230876922607,0.0,0.21431337296962738,0.0,0.21795473595460255,0.21795473595460255,2.4342877705891928,0.0,0.21795473595460255,0.0,0,0.21700790276130041,0.0010295589454472065,0.00038250209763646126,4.456983879208565e-05,0.0004278612323105335,6,2,0.00017159315757453442,6.375034960607688e-05,0.00021393061615526676
70,0.2096817046403885,0.2096817046403885,2.3535773754119873,0.0,0.2096817046403885,0.0,0.21307864288489023,0.21307864288489023,2.41926859219869,0.0,0.21307864288489023,0.0,0,0.21198002249002457,0.0010330290533602238,0.00037835584953427315,4.5415014028549194e-05,0.00041254470124840736,6,2,0.00017217150889337063,6.30593082557122e-05,0.00020627235062420368
71,0.20511965453624725,0.20511965453624725,2.3387625217437744,0.0,0.20511965453624725,0.0,0.20828185180823008,0.20828185180823008,2.4041596412658692,0.0,0.20828185180823008,0.0,0,0.2083479364713033,0.0010368488729000092,0.0003856453113257885,4.578102380037308e-05,0.00041030673310160637,6,2,0.00017280814548333487,6.427421855429809e-05,0.00020515336655080318
72,0.20058372616767883,0.20058372616767883,2.3236851692199707,0.0,0.20058372616767883,0.0,0.20351307491461437,0.20351307491461437,2.3887753009796144,0.0,0.20351307491461437,0.0,0,0.20343118906021118,0.001016292255371809,0.00037417560815811157,4.541315138339996e-05,0.00040336931124329567,6,2,0.00016938204256196818,6.236260135968526e-05,0.00020168465562164783
73,0.19607670605182648,0.19607670605182648,2.3084025382995605,0.0,0.19607670605182648,0.0,0.19877583185831707,0.19877583185831707,2.3731770197550457,0.0,0.19877583185831707,0.0,0,0.19848177085320154,0.0009979978203773499,0.0003644782118499279,4.454003646969795e-05,0.00041979970410466194,6,2,0.00016633297006289163,6.074636864165465e-05,0.00020989985205233097
74,0.1916443407535553,0.1916443407535553,2.292999744415283,0.0,0.1916443407535553,0.0,0.1941221237182617,0.1941221237182617,2.3574177265167235,0.0,0.1941221237182617,0.0,0,0.19423614193995795,0.0010158210061490536,0.00037144962698221207,4.373304545879364e-05,0.0004043937660753727,6,2,0.00016930350102484226,6.190827116370201e-05,0.00020219688303768635
75,0.18722426891326904,0.18722426891326904,2.2773284912109375,0.0,0.18722426891326904,0.0,0.18947757283846536,0.18947757283846536,2.341377766927083,0.0,0.18947757283846536,0.0,0,0.19006457179784775,0.0010139001533389091,0.00037830183282494545,4.4839922338724136e-05,0.0004006889648735523,6,2,0.0001689833588898182,6.305030547082424e-05,0.00020034448243677616
76,0.1829037368297577,0.1829037368297577,2.2615530490875244,0.0,0.1829037368297577,0.0,0.184948393702507,0.184948393702507,2.3251912593841553,0.0,0.184948393702507,0.0,0,0.1853236382206281,0.0010307598859071732,0.0003852909430861473,4.584575071930885e-05,0.00040380703285336494,6,2,0.00017179331431786218,6.421515718102455e-05,0.00020190351642668247
77,0.17860740423202515,0.17860740423202515,2.2455055713653564,0.0,0.17860740423202515,0.0,0.18043971757094066,0.18043971757094066,2.30871205329895,0.0,0.18043971757094066,0.0,0,0.18081185718377432,0.0010323673486709595,0.00038571469485759735,4.621688276529312e-05,0.00040836678817868233,6,2,0.00017206122477849325,6.428578247626622e-05,0.00020418339408934116
