NN_Experiment_Error,KKThPINN_Experiment_Error
0.1929644201928071,0.1545349589964404
0.193341716769231,0.1522242003647427
0.1951266644441678,0.1510150381709349
0.19313340517536962,0.15577884209244044
0.1913960123243651,0.15498188525335566
0.19192691947036297,0.14787118572392977
0.1935438278185028,0.13844621457598794
0.19385274885199938,0.14993747336827462
0.19374652597942948,0.15371849206296742
0.18903671790318566,0.14811666222738795
0.1891850019453232,0.153984931497715
0.19288440127276382,0.1560233439167818
0.19374115177685125,0.15093770162399126
0.1922114039496319,0.15301812514805566
0.1937520346227073,0.15530354429862683
0.19181558086597172,0.1515541460251831
0.19320596523950653,0.1518596881635969
0.1935037305254213,0.15009210733892409
0.18998956927729896,0.141075538418885
0.19413401786260823,0.14547955155347883
0.19028476188790613,0.15346000163575527
0.1917265916695846,0.15349097381568627
0.19213534670985594,0.15483923247221085
0.19302386257479787,0.15644059477704242
0.19157403287350994,0.1547627417764238
0.1928792734463817,0.13921663577040308
0.1911577928233564,0.15392718511608475
0.1920819616906627,0.15603193324875558
0.19323075958753838,0.15124102841716436
0.19140008994330063,0.15612074751212687
0.1906110731102866,0.1560664231013882
0.18997223513167893,0.15309467234297655
0.19356268973028673,0.15225926526382796
0.19217078632468496,0.1557880726107487
0.1948743674382385,0.1528684615326138
0.19438855977920294,0.14426931281154973
0.1918177268974536,0.14909583841539065
0.19415709158989608,0.15499026190061854
0.1931145495608759,0.1517691167404016
0.19280428151710435,0.15134480833927672
0.18987378875692648,0.15364201926222668
0.19006791596566,0.15673387824318175
0.1941551345069875,0.15102927113236475
0.19404211788058134,0.15130589382431148
0.19432411924685494,0.15085769553610293
0.19371305736467226,0.1531151778126565
0.19251429716806687,0.1531411904417119
0.19425406720286462,0.1527548890837616
0.19383084971409004,0.1473597754281996
0.19402187215451241,0.1550694030788095
